username,time,tweet
_Whtsrfce,2018-09-22 16:19:31,Kingdom Hearts III (2019)pic.twitter.com/R7fjH0KUFe
_Whtsrfce,2018-09-24 04:24:22,Beauty is ONLY skin deep. If you aren't a kind person or lack compassion or understanding you are ugly as fuck to me.
_Whtsrfce,2018-09-24 04:22:31,Petty doesn't make you pretty.
_Whtsrfce,2018-09-24 04:20:28,Lol who gets asked out then UN-asked out? Sad.
_Whtsrfce,2018-09-24 01:20:07,when a girl sits down and her thighs do the thing https://twitter.com/bunnyarchive/status/1023716918983892993 ...
_Whtsrfce,2018-09-24 00:29:24,That fucking awkward moment when you walk into a sex shop and your regular is at the fucking register....... #serverproblems
_Whtsrfce,2018-09-23 22:28:39,public disrespect and private apologies don't mix period.
_Whtsrfce,2018-09-23 23:26:38,This is how our generation is gonna look in 40 years while our grandkids are embarrassed as we grind to cardi https://twitter.com/VH1PNUT___/status/1043590314374488065 ...
_Whtsrfce,2018-09-22 16:56:09,"""you such a fucking hoe....I love it""pic.twitter.com/QjjNXnmRPa"
_Whtsrfce,2018-09-23 19:03:31,I kinda wanna get my nails done right now.... I kinda wanna get my nails done tomorrow lol
_Whtsrfce,2018-09-23 18:20:55,To the old man you HATED my #ColinKaepernick jersey .. have a nice day :)
_Whtsrfce,2018-09-23 16:50:53,I'm so happy to be home. I'm dead af dude
_Whtsrfce,2018-09-23 01:55:26,Worked double days with two jobs sucksssss
_Whtsrfce,2018-09-22 21:31:15,Th orange juice machine at work reminds me of @_uniquemonique_  now lolllllpic.twitter.com/zz6wsKha5W
_Whtsrfce,2018-09-22 19:59:10,If you                             you don't deserve didn't appreciate         me nowme when I                   that I'mwas like this                like thispic.twitter.com/1QUSdnK98p
_Whtsrfce,2018-09-22 12:27:38,If you don't take a yellow light you're a BITCH.
_Whtsrfce,2018-09-22 05:49:21,Anxiety really fucken blows
_Whtsrfce,2018-09-22 02:35:00,Smoke one anyone?pic.twitter.com/zr8YTf3KwZ
_Whtsrfce,2018-09-21 13:41:28,Let's get one thing straight I'm not
_Whtsrfce,2018-09-18 22:02:14,I've come to realize no matter how much I sleep I will always wake up tired lol 
_Whtsrfce,2018-09-19 17:04:02,I hate cancelling plans.
_Whtsrfce,2018-09-19 13:04:04,Brb taking a nap.
_Whtsrfce,2018-09-19 13:03:40,I can't change the past I can control the future.
_Whtsrfce,2018-09-18 19:42:29,where can I find water shoes at this time??? I need them for my trip
_Whtsrfce,2018-09-18 14:51:53,I need to give my dog a bath wash my car and put away clothes -I DONT WANNA
_Whtsrfce,2018-09-10 02:38:11,I want a chiropractor to crack my entire body like a glow stick
_Whtsrfce,2018-09-17 21:25:52,I have a bad habit of isolating when I am sad or depressed. Part of it is Bc I don't want to drain the happiness of those around me or burden them with my problems. Another part is Bc my mental state is fragile and I don't need anymore negativity to make me feel worse than I do
_Whtsrfce,2018-09-17 22:38:44,happened to me all the time when I was a server. pic.twitter.com/7jDDrWB1sy
_Whtsrfce,2018-09-17 14:04:49,Don't talk shit about your friends to me especially when you're with them everyday. I'd be a fool to think you don't do the same behind my back.
_Whtsrfce,2018-09-17 00:47:29,I want to try this dog to do everything to getting me a beer out of the fridge getting my purse and shoes to finding my keys lol.... watch
_Whtsrfce,2018-09-17 00:34:35,Look guys!!!!pic.twitter.com/HaXQVHKtGf
_Whtsrfce,2018-09-16 21:22:54,I feel like doing something..
_Whtsrfce,2018-09-15 01:08:16,The relationship you build with the gas station clerk by yo crib is important
_Whtsrfce,2018-09-16 19:15:49,big facts https://twitter.com/IamMacMountain/status/1041465527028203521 ...
_Whtsrfce,2018-09-13 11:37:02,I CANT WAIT FOR VENOMpic.twitter.com/XORAx0eKyJ
_Whtsrfce,2018-09-15 04:42:54,I just want someone to trade vibes with
_Whtsrfce,2018-09-15 01:47:34,When life gives you maruchan you make ramenpic.twitter.com/f3KRNc2h6x
_Whtsrfce,2018-09-14 21:46:54,Reward them each way and guide them on what you want them to do when they seem stuck or confused.
_Whtsrfce,2018-09-14 21:46:07,"S o basically teaching your dog to lay down which I'm sure it does already Then to roll over only half way and to stay there. Hard part is fading off saying the commands/hand signals and making them respond to just then hand gun and/or ""bang"" ""pew"" ""play dead"""
_Whtsrfce,2018-09-14 21:45:13,Teach dog to Play Dead!  https://youtu.be/wxrlLg_nEO4  via @YouTube @MostDopeDaniel_
_Whtsrfce,2018-09-14 21:16:00,If twitter arguments excite you I feel bad for you.
_Whtsrfce,2018-09-14 21:12:39,Feeling anti social and alone at the same time.
_Whtsrfce,2018-09-13 17:15:17,I could recognize that Denny's from a mile away https://twitter.com/BriiC__/status/1040002932689657857 ...
_Whtsrfce,2018-09-14 19:53:57,WHO IS A BETTER COMEDIANRT WILL FERRELL LIKE ADAM SANDLERproving a point
_Whtsrfce,2018-09-14 20:10:30,This part. https://twitter.com/_uniquemonique_/status/1040740127868301313 ...
_Whtsrfce,2018-09-14 20:10:03,Negativity is the easiest thing to spread.
_Whtsrfce,2018-09-14 20:06:35,Since buy rite closed I don't know where else to thrift.
_Whtsrfce,2018-09-14 20:05:48,Lol alright done with you. 
_Whtsrfce,2018-09-14 19:48:24,Earth is so beautiful yet so hard to stay on
_Whtsrfce,2018-09-14 19:17:35,By the way big fucking pat on my back for teaching my 2 month old puppy to sit on command now!!
_Whtsrfce,2018-09-14 19:14:43,The fact I found a gif of people painting grass worries me but also reassures me at the same time
_Whtsrfce,2018-09-14 19:06:52,If doing the dishes doesn't turn into you cleaning of the counters and eventually wiping down the stove afterward... we are a different breed.
_Whtsrfce,2018-09-13 12:44:04,when I'm deeply attracted to someone I dnt even think of them sexually initially. I just wanna hang out & put them on game & go on vacation  & be best friends & all the good shit that eventually leads up to sex. If it's lusty from the start it's prolly gonna just stay there.
_Whtsrfce,2018-09-14 17:46:22,This was me. And I refused to eat eggs for YEARS after my mom told me. Crazy what we are desensitized to..... https://twitter.com/ReddishBlu/status/1040477163668078592 ...
_Whtsrfce,2018-09-12 00:55:25,Do I really want to cut my hair or do I just want to change something in my life physicaly that I cannot do emotionally?pic.twitter.com/Uc6o9zlf9l
_Whtsrfce,2018-09-13 21:22:02,Ima just say it... Weed makes me paranoid & I don't enjoy smoking as much. And yes I'm sure I can study different strains to see what's works better for me but I just don't... WANT to smoke as much anymore
_Whtsrfce,2018-09-13 13:16:01,Start everyday by watching this video. https://twitter.com/ohhh_dinah/status/1038982026223857664 ...
_Whtsrfce,2018-09-13 19:22:57,Okay guys which one? Left is more expensive but it's all gel insulated so it's freezable... BUT the white one is on clearance for $9 but it's not insulated that well......pic.twitter.com/P4r2LtrumO
_Whtsrfce,2018-09-13 12:10:55,Good morning ... snoozed enough times to not do my make up for work lolpic.twitter.com/5v8Un3ZzdK
_Whtsrfce,2018-09-13 03:13:05,My dogs having anxiety again :(
_Whtsrfce,2018-09-11 03:00:03,Naruto dance show down~! <3pic.twitter.com/uU2TFLyGaZ
_Whtsrfce,2018-09-12 16:29:58,Sus
_Whtsrfce,2018-09-03 10:27:52,I think we can all agree that no matter who you side with Star Lord didn't help the situation.pic.twitter.com/92AmstvUBm
_Whtsrfce,2018-09-12 17:07:39,Doing dishes and looking at my car like fuck I wanna go somewherepic.twitter.com/DAhID8UcrM
_Whtsrfce,2018-09-12 16:54:51,Oh I'm cleaning cleaningpic.twitter.com/otcVlDxZko
_Whtsrfce,2018-09-12 16:47:31,Should I just get buzzed today?
_Whtsrfce,2018-09-11 01:54:12,So @FashionNova stole my dads artwork and put it on a dress they've been selling. They never contacted my dad and have not been responding to his emails or calls. They still haven't taken down the dress. I'm not gonna support a site that steals artwork and claims it as their own.pic.twitter.com/nPKNFB73WS
_Whtsrfce,2018-09-12 15:21:01,Time to put on some slaps and clean my house and shake my ass
_Whtsrfce,2018-09-12 02:10:16,I don't like going out that often. My energy is too important for me to keep balanced and sharing it to much of it exhausts me.
_Whtsrfce,2018-09-12 14:52:21,more moves less announcements
_Whtsrfce,2018-09-12 15:08:02,When they spell yours and your dogs name wrong...pic.twitter.com/h4DnwVjQCX
_Whtsrfce,2018-09-12 04:20:31,i always think it's so funny when guys leave their numbers on their receipts at work but don't say a damn word to me the whole time i'm serving them lol
_Whtsrfce,2018-09-12 03:34:55,You keepin it a hunnit  ima need a thousand.
_Whtsrfce,2018-09-11 21:01:56,Since SOMEBODY wants to trash my room this morning .. bet he won't do it no more pic.twitter.com/kTvRdzvpJM
_Whtsrfce,2018-09-12 02:58:52,Wish I was able to talk to my grandma for at least like 5 minutes man
_Whtsrfce,2018-09-12 02:29:05,Y'all ever try peanut butter noodles..?
_Whtsrfce,2018-09-07 15:11:20,Today I doodled. Police are leaving Nike bait trucks in the hood. Kaepernick becomes the face of nikes latest campaign. White people are setting Nikes on fire. The world is still weird.pic.twitter.com/8yyaf1QitN
_Whtsrfce,2018-09-09 14:15:30,A whole year later the world has gone completely silent and has brushed your fishy death up under the rug. Ken'neka Jenkins was only 19 years old when they found her Deceased in a hotel freezer. It was not a ACCIDENT !#kennekajenkins #SayHerNamepic.twitter.com/NJGUFejYjW
_Whtsrfce,2018-09-12 02:05:41,Time to take off my war paint 
_Whtsrfce,2018-09-12 02:04:48,Super proud that I actually did my make up today. I haven't touched eye shadow in weeks.pic.twitter.com/wimheOgOMZ
_Whtsrfce,2018-09-12 01:53:04,... I just heard the smoke detector beep. IT HAS BEGUN.
_Whtsrfce,2018-09-11 06:03:45,Men do be good at opening jars I'll give them that
_Whtsrfce,2018-09-12 01:31:53,exhale
_Whtsrfce,2018-09-11 23:41:39,so i finally got to try #DIAMONDBOMB & #DIAMONDMILK from @fentybeauty and im IN LOVE pic.twitter.com/CxB9OjvBbO
_Whtsrfce,2018-09-10 18:39:25,5'10 - 6'3 men you can have my heart
_Whtsrfce,2018-09-11 17:17:15,Someone could be dying to meet you and you don't even know. That's so exciting
_Whtsrfce,2018-09-11 15:31:15,I need a office job or something lol I'm over serving 
_Whtsrfce,2018-09-08 09:03:42,Do you ever just wanna call someone out on their bullshit but you know it's going to cause an argument and you've no time for that?
_Whtsrfce,2018-09-10 11:12:29,yall talk about anxiety and stress but have never had a real panic attack in your life. Shit feels like a heart attack. yall so fake on here.
_Whtsrfce,2018-09-11 03:04:50,Should I paint....?
_Whtsrfce,2018-09-10 14:25:05,#WorldSuicidePreventationDaypic.twitter.com/HHecMBeEFs
_Whtsrfce,2018-09-09 17:31:53,Have you ever lost all respect for someone? Like you don't hate them but you don't feel the need to associate yourself or say anything to them anymore...
_Whtsrfce,2018-09-10 21:15:39,Team Cardi or Nicki I hope you all have the same energy to vote in the midterms.
_Whtsrfce,2018-09-10 21:11:56,I feel SUPER unmotivated
_Whtsrfce,2018-09-09 22:21:38,The definition of a manpic.twitter.com/Q38UXuT21x
_Whtsrfce,2018-09-10 20:16:57,I love my twin brother I'd do anything for him.
_Whtsrfce,2018-09-10 20:16:40,My mood just went WAY down.
_Whtsrfce,2018-09-04 00:10:20,"Steve Harvey said this morning ""if u going through hell keep going. Why would you stop in hell?"" And that moved me."
_Whtsrfce,2018-09-10 10:30:36,I love men that are sweethearts. Y'all can keep that other shit.
_Whtsrfce,2018-09-09 18:42:44,"Hispanic girls who say ""nigga"" gotta be the most unattractive thing on this earth"
_Whtsrfce,2018-09-10 18:59:21,So you telling me there's a time and place to fuck someone up for talking shit? .. Yeah it's right then and there.
_Whtsrfce,2018-09-10 18:56:51,If a insecure ass top bitch throw hate and shade at any other artist coming up she ain't a top bitch.
_Whtsrfce,2018-09-10 18:55:47,Bet Cardi got that bump from a security guard and got Nicki feeling all hard.
_Whtsrfce,2018-09-09 14:27:13,if u find a person attractive and then take it back after finding out that they r trans: ur transphobic. period. i dont give a fuck abt what backwards reasoning u have to try and defend urself.
_Whtsrfce,2018-09-10 16:32:37,Maaannnn
_Whtsrfce,2018-09-09 20:06:07,You could be crying out for help in your music but just because it sounds cool someone's gonna use it as a quote for their dumbass pictures
_Whtsrfce,2018-09-10 16:12:20,Different methods which one is better?pic.twitter.com/EekoTxhfWq
_Whtsrfce,2018-09-10 15:56:49,Since when is showing love and having feelings considered lame? What kind of evil shit is that?
_Whtsrfce,2018-09-10 15:50:09,Only broken people know how to love.
_Whtsrfce,2018-09-10 15:29:17,It's not what you know it's what you can prove
_Whtsrfce,2018-09-09 10:22:07,"""Imma sick fuck i like a quick fuck"" pic.twitter.com/FtUBzOy396"
_Whtsrfce,2018-09-10 13:29:50,You're responsible for what you think just as you're responsible for what you do. What you do comes from what you think.
_Whtsrfce,2018-09-10 14:28:34,"Will be doing a live video on IG in a bit. Apparently it's #SuicidePrevention day? But I want to talk about a little bit more than that. Stay tuned ""@ uniqueMonique._""ON IG"
_Whtsrfce,2018-09-10 14:26:50,Stop glamorizing addiction.
_Whtsrfce,2018-09-10 14:25:41,"Glamorizing their addiction because it makes ""slaps"" but when Mac Miller made his last release people talked shit that it was a girl album because he was in his feelings... Oh but if he was talking about drugs though huh."
_Whtsrfce,2018-09-10 14:25:41,Get fucking so deep in this lifestyle that they name themselves after it their parties showcase their addiction merchandise and albums/ song titles because YOU ATE THAT SHIT UP. Be prepared when you eat up the result of their lifestyle. If you really loved them you'd stop
_Whtsrfce,2018-09-10 14:25:41,"It at the club or party about popping pills sipping lean or doing coke you are literally advertising it for them. You're telling them ""this is what we want from yoI"" ""this is what we will buy and dance to from you"" ""this is what will keep your sales up"". So then these artist"
_Whtsrfce,2018-09-10 14:25:40,"So my empathy can sometimes be thin when I see people going through it. I need to learn that ""if I can do it so can to"" really can't apply to everyone. But when you know singers and rappers have addictions and you can hear it in their music and you eat that shit up your singing"
_Whtsrfce,2018-09-10 14:25:39,I hate that all I know is tough love. When I wanted to die no one took me seriously and I had to make my own strength. Just had to believe that people cared even if they didn't show it. I had to make my own reason to live. I still struggle everyday about it.
_Whtsrfce,2018-09-08 00:51:17,if I date you i won't control you. Do what you want. Your actions will tell me how much u respect the relationship.
_Whtsrfce,2018-09-09 22:08:44,Doing laundry... should I paint or play fortnite?
_Whtsrfce,2018-09-09 22:06:47,"For the record... Nicki said ""I'm STAYING right here"" .. not standing. Lol She was scared as fuck. We loved Cardi for staying true when she became famous and I'll like her for continuing to do so."
_Whtsrfce,2018-09-09 17:58:07,alright Vans return all your profits to indigenous peoples IMMEDIATELYpic.twitter.com/y09WbBcRTh
_Whtsrfce,2018-09-09 17:17:08,"Since y'all ""love supporting local talent"" go check this shit out https://soundcloud.com/thefean57/fean-mis-chingaderas-prod-sevoebeatz ..."
_Whtsrfce,2018-09-09 19:40:58,"Should a throw ""1993"" or just ""93"" on a chain??  "
_Whtsrfce,2018-09-09 16:38:36,People watching in Modesto is funny as shit man.
_Whtsrfce,2018-09-08 10:50:11,"stop saying ""check up on your friends !! mental health is important !"" when all y'all just say ""damn that sucks"" whenever ur friends come to you for help smh"
_Whtsrfce,2018-09-08 18:02:10,me when i'm in pubIic and one of the voices in my head teIIs me a jokepic.twitter.com/pR0qYlEWOL
_Whtsrfce,2018-09-08 23:24:31,I feel so bad for #SerenaWilliams it's hard to have a target on your back.
_Whtsrfce,2018-09-08 21:53:42,Enjoying it now while she is this tiny.. #GermanShepherd pic.twitter.com/NGUZqsvNHz
_Whtsrfce,2018-09-08 21:40:45,Ain't she cute?!?pic.twitter.com/EbVjhIPUCi
_Whtsrfce,2018-09-08 17:24:08,Crazy how the little ones don't even realize how important they are. We have to protect love and care for our babies!! They're are the most pure human beings and only take in on what goes about.. it takes a toll on the people they grow up to be. Please can we start showing love
_Whtsrfce,2018-09-08 13:54:18,I like being alone more than anyone can understand.
_Whtsrfce,2018-09-07 15:02:51,damn this new spider-man game is wildpic.twitter.com/46QShAyB3L
_Whtsrfce,2018-09-07 13:25:36,the house Modesto is a cult and you cant convince me that it's not
_Whtsrfce,2018-09-08 00:28:15,Nicki < any other artist
_Whtsrfce,2018-09-07 17:47:58,You wanna talk about an ERA of music? Mac Miller Kid Cudi Curren$y Wiz Khalifa The Cool Kids Wale Big Sean Lupe Fiasco Chip Tha Ripper....THAT was an ERA.
_Whtsrfce,2018-09-07 21:52:05,Depressed as fuck. Haven't left my room all day.
_Whtsrfce,2018-09-07 21:51:44,I wanna hit up a dispensary right now.
_Whtsrfce,2018-09-07 20:43:14,Ya'll better keep that same energy now. Fake fans.  https://twitter.com/UglyGod/status/1038175850275975169 ...
_Whtsrfce,2018-09-07 20:39:44,the guy was crying for help.
_Whtsrfce,2018-09-07 20:39:26,You all still think Astroworld is better than Swimming? You thought we were in our feelings let's see that switch up.
