username,time,tweet
dseddon91,2018-09-18 17:57:35,you can't buy anything https://twitter.com/kthopkins/status/997841195165454337 ...
dseddon91,2018-09-18 12:52:49,Or at the very least convince him not to tweet a strange bragging tweet about how great and not mushroom-like his dick is
dseddon91,2018-09-18 12:51:24,How many people from the Trump administration have had to convince him not to tweet a dick pic today?
dseddon91,2018-09-18 11:49:25,"all I want on this earth is for sarah huckabee sanders to deny it. to come out glare menacingly at all the nice reporters in the crowd and say ""no the president's penis does not look like the little mushroom from mario kart"""
dseddon91,2018-09-18 08:56:04,Holy shit there's a tweet for everythingpic.twitter.com/Bb1PtX1PVi
dseddon91,2018-09-17 14:28:15,Thanks for the 5p carrier bags you ballsack. I'm sure the people who's lives were ruined by the austerity you enabled think that makes up for your part in the coalition. https://twitter.com/Channel4News/status/1041743276578156545 ...
dseddon91,2018-09-17 02:24:07,"""LYYYYYYYYYYYNNNNNNNEEEE!""pic.twitter.com/BOoWe08wqr"
dseddon91,2018-09-16 07:50:11,So this is Rod Liddle in the Spectator (apparently the *leading* magazine of the UK right) writing about how it's SO difficult to avoid being racist.Let's talk about Rod Liddle's own history since its not that well known.pic.twitter.com/UpRO54BxIc
dseddon91,2018-09-14 08:24:50,Can anyone explain why this is remotely noteworthy? Someone asking for an ounce of privacy is not fucking news. https://twitter.com/MichaelLCrick/status/1040542663781568515 ...
dseddon91,2018-09-13 06:09:10,Incredibly disappointed that @sajidjavid has rejected protest buffer zones outside abortion clinics.We all have a right to protest - but no-one has a right to harrass intimidate and obstruct women trying to access healthcare.  https://www.parliament.uk/business/publications/written-questions-answers-statements/written-statement/Commons/2018-09-13/HCWS958 ...
dseddon91,2018-09-13 03:04:35,Trying to save PS39bn by refusing to pay it is like refusing to pay your electricity bill: you'll end up with your power cut off bailiffs coming round to take everything you own and a totally fucked credit rating.
dseddon91,2018-09-11 13:18:15,At a point again where I can't even be arsed to read or hear about Brexit because it's that much of an absolute fucking farce.
dseddon91,2018-09-11 03:13:31,Why is the TimeHop dinosaur encouraging me to carry out the biggest terror attack ever?pic.twitter.com/gm6TqyZv3W
dseddon91,2018-09-10 04:06:07,But you did promise thatpic.twitter.com/240IsTDX7O
dseddon91,2018-09-09 07:18:46,Found the most offensive thing to ever grace the Daily Mail comment section. 100% a deviant.pic.twitter.com/e8Yy3RWm1n
dseddon91,2018-09-09 06:28:53,People are not 'terrified of his popular appeal' people are terrified he will wreck the country because Boris only ever makes decisions to benefit himself. He is a deceitful calculating elitist prick who tries to masquerade as bumbling and harmless. https://twitter.com/NadineDorries/status/1038704926141177856 ...
dseddon91,2018-09-08 05:42:53,Looks like the Irish border isn't as simple an issue as @Jacob_Rees_Mogg told us it was.Nice to have confirmation that he didn't know what he was talking about.pic.twitter.com/MSgbAbhYGX
dseddon91,2018-09-08 03:42:57,What a surprise that Katie Hopkins can't come up with a single tangible benefit of Brexit for those currently struggling.Her suggestion of a feeling of hope is patronising and pathetic. Hope can't pay someone's fucking bills or feed their kids. https://twitter.com/Femi_Sorry/status/1037877517728866305 ...
dseddon91,2018-09-07 12:56:37,The Daily Mail has mixed up the captions on a Gwyneth Paltrow and Chris Martin story with images of a man surfing with his dog and I'm screamingpic.twitter.com/4spnGPIAiq
dseddon91,2018-09-07 03:57:54,"Today Tony Blair lectures us about ""socially liberal progressive politics"" Yesterday he confirmed he received up to $12m from Saudi Arabia - which beheads people and is responsible for the slaughter of thousands in Yemen. The gall is breathtaking ... https://www.mintpressnews.com/tony-blair-saudi-arabia-millions/248915/ ..."
dseddon91,2018-09-07 03:25:34,The final straw was when she caught him fucking the country.pic.twitter.com/VwKfx33nwf
dseddon91,2018-09-06 02:26:16,This is not pizza you disgusting nonces. https://twitter.com/InsiderFood/status/1036924330909753347 ...
dseddon91,2018-09-04 11:35:55,i am dying at these messages that old men sent into the BBC about how they hate when women apply make-up on the trainpic.twitter.com/CiLGtRwbOB
dseddon91,2018-09-03 12:37:47,Who can forget this hilarious line from Despicable Me? https://twitter.com/BenAspinall12/status/1036623501657104390 ...
dseddon91,2018-09-02 06:53:26,The attitude of 'I didn't / don't agree with their policies but' when it comes to leaders and politicians that have caused so much misery can absolutely fuck off. Some people will never deserve respect.
dseddon91,2018-09-02 06:29:37,He's a lying warmongering prick that killed hundreds of thousands and displaced millions sharing his sweets isn't enough to make him endearing. https://twitter.com/rolandscahill/status/1035904690825908225 ...
dseddon91,2018-09-01 18:27:41,Such a defensive amount of downvotespic.twitter.com/mGOCPjfbnL
dseddon91,2018-09-01 18:25:29,These people are in no way overreacting.pic.twitter.com/nSiYf2tUU7
dseddon91,2018-09-01 09:56:16,Is he wearing a pair of duds over his shorts?pic.twitter.com/2LAhKQHnM9
dseddon91,2018-09-01 09:54:54,Imagine being this fucking embarrassing https://twitter.com/talkRADIO/status/1035810439978987520 ...
dseddon91,2018-08-31 15:16:40,I'd rather piss glass https://twitter.com/TheRebelTV/status/1035203196954673154 ...
dseddon91,2018-08-30 18:20:31,What a fucking disgusting excuse of a human being Iain Dunan Smith is. https://twitter.com/imajsaclaimant/status/1035273767071756289 ...
dseddon91,2018-08-30 14:40:58,Removing benefits and vital services from people until they literally die like...pic.twitter.com/UFDfeIsfxD
dseddon91,2018-08-28 13:26:27,louis ck getting a standing ovation for dropping in to a comedy club less than a year after admitting to sexual misconduct tells you all you need to know about how society applauds powerful men for doing less than the minimum of decency
dseddon91,2018-08-28 14:46:43,No one trusts the Tories anyway you fucking worm. https://twitter.com/Jacob_Rees_Mogg/status/1034489807370641410 ...
dseddon91,2018-08-28 08:02:56,When anyone tries to make me dance sober https://twitter.com/DIRCO_ZA/status/1034341700532142085 ...
dseddon91,2018-08-28 03:22:37,As long as this disgusting government continues to sell arms to Saudi they are complicit in these war crimes and share the responsibility of civilian deaths. https://twitter.com/AP/status/1034338157263814657 ...
dseddon91,2018-08-27 15:35:52,pic.twitter.com/ZYTFbAFx1N
dseddon91,2018-08-24 12:18:52,pic.twitter.com/3rTEoCuPjA
dseddon91,2018-08-23 04:04:40,This is drivel. The only way life will continue as it was before brexit in the event of a no deal brexit is not to brexit. You can't pull out of hundreds of international treaties and then carry on as if those treaties were sill in force. Forget politics. This is just logic. https://twitter.com/Brexit/status/1032534370228350976 ...
dseddon91,2018-08-23 03:30:51,The only two explanations that someone could watch 12 series of this shite is either a fucking appalling sense of humour or it's a form of self harm. https://twitter.com/SkyNews/status/1032515841877794816 ...
dseddon91,2018-08-22 10:18:50,Theresa May's scrapbook of who she'd gladly hold hands with is pretty impressivepic.twitter.com/lK3iLUkvC4
dseddon91,2018-08-22 06:15:54,Why do these fucking bores think I will be interested in their opinions on swearing?  https://twitter.com/SuettPauline/status/1032194443703738369 ...
dseddon91,2018-08-21 04:01:14,Glinner incarnatepic.twitter.com/AjPvY7CAuE
dseddon91,2018-08-20 12:46:37,Formatted for spreadable meme purposespic.twitter.com/V2XsZrZTB1
dseddon91,2018-08-20 08:40:09,Exactly what I would imagine Butlins to be like tbhpic.twitter.com/sR262EI0KB
dseddon91,2018-08-20 08:20:51,How many thick cunts are back to calling prisons 'holiday camps' today weeks after they pissed the bed over Tommy Robinson saying he was mentally tortured without access to a TV in prison?
dseddon91,2018-08-19 13:31:36,Unsolicited opinions on what I will and won't do with my own womb will never stop being irrelevant and annoying. https://twitter.com/LewisVee3/status/1031228531953606656 ...
dseddon91,2018-08-19 12:25:29,Why is it so fucking catchy
dseddon91,2018-08-19 12:25:00,Been introduced to that baby shark song this weekend and it's been firmly added to the long list of reasons I'm never having kids.
dseddon91,2018-08-18 03:12:20,A summary:You can stand up for the Palestinians without being anti-semitic.You can fight anti-semitism in Labour without being anti-Corbyn or pro-Israel.The problem occurs on both sides when people smash the two things - anti-semitism and Israel/Palestine - together.
dseddon91,2018-08-17 05:00:39,hey girl are you brexit because i could give you a weak pound
dseddon91,2018-08-15 07:42:56,pic.twitter.com/Rg7YS0lrWt
dseddon91,2018-08-13 13:00:00,Suspect this child is simply not aware how many British jobs are at risk if we do anything to stop our support for this great business opportunity I mean terrible war. https://twitter.com/ajplus/status/1029009915803783169 ...
dseddon91,2018-08-12 12:23:44,What the fuck is this backhanded nonsense is it genuinely in his head him defending women?  How do men like this take themselves seriously?Please go fuck yourself Neil. https://twitter.com/ReedusNeilson/status/1028587324689592326 ...
dseddon91,2018-08-09 16:26:47,This is the world we live in. A drunk girl was sexually assaulted. One man is blaming the victim. Another is protecting the reputation of the UNKNOWN perpetrator and the other is upset cause tweeting about it broke the bro code. But somehow angry feminists are taking it too far.pic.twitter.com/T2SbH3oe4N
dseddon91,2018-08-11 03:46:02,I'll never get tired of this detail from Alex Jones's child custody battle.pic.twitter.com/h6OWMz8V8z
dseddon91,2018-08-09 21:08:34,I'm always open to suggestions but I really don't think there'll ever be a Daily Mail comment that beats this onepic.twitter.com/dd7h3Ov7oa
dseddon91,2018-08-10 08:09:30,Can this trend of a  in usernames please carry on forever? It's now easier than ever to know who's a bigoted bellend.
dseddon91,2018-08-10 05:43:11,For those missing the point it's not to say that there aren't any women at all that do wear a burka but they will be such a small percentage that mostly people are actually talking about the niqab when using the word burka.
dseddon91,2018-08-10 03:38:50,How many people supporting a burka ban actually know the difference between niqab and a burka? I've never seen a woman in this country in a burka.
dseddon91,2018-08-09 17:45:54,SPACE FORCE COMMANDER: Any space crime out there today?SPACE FORCE COP: No sir. Quiet as a space mouse.SPACE FORCE COMMANDER: Looks like another successful day forBOTH: *turn to camera* Space Force.
dseddon91,2018-08-09 12:43:09,The Tories like to promote the image that they are fiscally successful and responsible yet look at the absolute state of Northamptonshire county council. Fucking incompetent clowns.
dseddon91,2018-08-08 08:26:51,Everyone that has a list of who they're blocked by in their bio is without exception a fucking massive whopper.
dseddon91,2018-08-08 01:21:04,"Friends of Boris ""burka"" Johnson say he is speaking up for liberal values. This is tosh.  Genuine liberals don't make calculated insults about minorities"
dseddon91,2018-08-07 13:48:38,Thick as a whale omlette https://twitter.com/JuliaHB1/status/1026790472935763969 ...
dseddon91,2018-08-06 17:15:58,Second worst is that with a beard he looks like someone has stapled goat hair to some ham hock.
dseddon91,2018-08-06 17:02:38,Worst thing about Alex Jones is that he has one of those voices that always sounds like he needs to clear his throat.
dseddon91,2018-08-06 07:33:16,The fact that Boris Johnson can say things like this knowing that it will just be completely dismissed with no consquenses shows how much of a joke politics in this country is.Somehow racist dog whistle appeals to UKIP voters from a Tory is normal and acceptable.pic.twitter.com/lKjlmjD3A6
dseddon91,2018-08-06 05:13:16,Here's our former top diplomat Boris Johnson comparing women wearing niqabs to letter boxes.pic.twitter.com/qIVjxo2zHO
dseddon91,2017-12-18 22:59:48,don't make me tap the signpic.twitter.com/WIOor5EgMw
dseddon91,2018-08-05 08:49:24,The far right: prison is like a holiday camp these days it should be a punishment not a luxury holidayAlso the far right:pic.twitter.com/BS9C9QGlZt
dseddon91,2018-08-05 07:35:42,So once again and forever:You are not right wing because of the left. You are right wing because you're a prick.
dseddon91,2018-08-01 09:43:27,"""Tommy Robinson has been released from prison his PA confirms to BBC"" He has a PA? ""Tommy you've got an 11am shout at a Pakistani man on street corner."""
dseddon91,2018-08-04 09:30:31,How do people fall for this absolutely blatant bullshit?  https://twitter.com/CaolanRob/status/1025182582776913922 ...
dseddon91,2018-08-04 07:29:42,Anyone defending James Whale after he mouthed 'oral rape' and laughed while a victim described being assaulted can go fuck a wasps nest.
dseddon91,2018-08-02 12:33:34,It's 32 degrees and 71% humidity in New York and look at the absolute state of this lizard.pic.twitter.com/vq9kBxCDQZ
dseddon91,2018-08-02 13:43:16,Potential new bio part 2  https://twitter.com/paul_gaz/status/1024986033354694661 ...
dseddon91,2018-08-02 01:37:11,Potential new bio https://twitter.com/Rich_Slurp/status/1024798285767344128 ...
dseddon91,2018-07-31 17:47:12,Using no words keep the plot of your favourite film to yourself.
dseddon91,2018-07-30 12:33:47,Women: can't wolf whistle at them can't punch them in the facepic.twitter.com/g77prew3y0
dseddon91,2018-07-29 14:35:37,#AccidentalPartridge https://twitter.com/Rickontour/status/1023477499303481344 ...
dseddon91,2018-07-25 11:31:41,When my boyfriend says 1 semi mean thing at me after I've consistently been roasting him all day https://twitter.com/bgcslave/status/1021818476682530817 ...
dseddon91,2018-07-26 16:41:54,From this thread Vote Leave seem to have exploited every dirty legal loophole of political advertising they could find. Whatever you think of the referendum result we can't ever let there be a campaign like this again. https://twitter.com/veritasta/status/1022456169082830849 ...
dseddon91,2018-07-24 21:46:15,BROCK TURNER IS A RAPIST NOT A SWIMMER. https://twitter.com/latimes/status/1021918344587427840 ...
dseddon91,2018-07-26 06:04:45,If Brexit really does bring back the 'Good Old Days' the one thing I'm very excited about is seeing dogs stealing strings of sausages from irate butchers.
dseddon91,2018-07-25 06:03:55,Is this satire?pic.twitter.com/PTkXbVCKRE
dseddon91,2018-07-24 14:26:25,"""I'm not saying things are looking bleak but we are starting to stockpile blood""#brexit"
dseddon91,2018-07-24 13:49:12,He 100% had a cry wank writing this https://twitter.com/toadmeister/status/1021804533876441088 ...
dseddon91,2018-07-24 07:03:51,No-deal Brexit will make it 'illegal' to pay pensions to retired British expats living in EU MPs told https://www.independent.co.uk/news/uk/politics/no-deal-brexit-ex-pat-pensions-illegal-retired-eu-europe-theresa-may-a8461166.html ...
dseddon91,2018-07-23 13:16:34,pic.twitter.com/Jh9zvOgmuK
dseddon91,2018-07-23 07:25:47,"I try and avoid using words like ""disgrace"" and ""outrageous"" on Twitter. It's one of my rules!But @thetimes running this opinion piece by @ClareFoges which literally - LITERALLY! - makes the argument for anti-human rights strongmen is a disgrace https://www.thetimes.co.uk/edition/comment/our-timid-leaders-can-learn-from-strongmen-3xhqhk0zw ..."
dseddon91,2018-07-23 03:27:17,Never cease to be amazed that the capital punishment types never see the irony in wanting to inflict on a criminal the same crime that they are outraged at in the first place. Creeps.pic.twitter.com/y0xXOnyEDW
dseddon91,2018-07-21 16:33:07,FREE 12-PAGE PICTURE PULL OUT OF SOMEONE ELSE'S CHILD YOU FUCKING WEIRDOS.pic.twitter.com/lzBONREObt
dseddon91,2018-07-21 12:55:28,"JRM: ""You're proposing a very simple question on a very complex set of circumstances""Like the referendum then pal? https://twitter.com/Channel4News/status/1020671636524191745 ..."
dseddon91,2018-07-21 10:16:39,2016: Brexit will make Britain stronger and more prosperous2018: Food shortages will do Britain a lot of goodpic.twitter.com/Gpf1bFeJrW
dseddon91,2018-07-19 12:34:48,There's so many other ways they could have recycled these clothes. If you own a Burberry coat would feel less special knowing a woman in a refuge had been donated one you're a horrendous cunt.
dseddon91,2018-07-19 12:33:02,Disgusting that we live in a world where a brand will happily burn a bunch of stock which is completely wasteful and impacts the environment so that people stupid enough to buy overpriced designer goods can continue to feel like they're better than those who don't/can't. https://twitter.com/SkyNews/status/1019902990784847872 ...
dseddon91,2018-07-18 02:37:29,War is peace. Freedom is slavery. Would is wouldn't.
dseddon91,2018-07-17 05:25:58,Tim Farron deciding whether to attend an important vote on Brexit or to go and lecture people about gay sex again.pic.twitter.com/GTYHWugn5J
dseddon91,2018-07-17 02:32:08,Those who are worried about the effect on democracy of overturning the referendum result: Are you not worried about the effect on democracy of allowing referendums to be won by campaigns rampantly flouting the law while making wild undeliverable promises?
dseddon91,2018-07-17 02:25:21,pic.twitter.com/aEGcZCbCyr
dseddon91,2018-07-16 17:14:24,Similar to a Prince Albert but smaller. https://twitter.com/kennyrocket981/status/1018966953426235392 ...
dseddon91,2018-07-16 16:00:06,pic.twitter.com/NIWpgAABM2
dseddon91,2018-07-16 10:40:18,Bit late now you fucking disingenuous reptile https://twitter.com/guardian/status/1018852996623585280 ...
dseddon91,2018-07-15 17:07:25,Not call people who actually did help paedophiles  https://twitter.com/chadcogdill/status/1018558880895422464 ...
dseddon91,2018-07-15 01:51:17,Watch a clip of Republicans endorsing the arming of preschoolers on Sacha Baron Cohen's new show: #WhoIsAmerica.pic.twitter.com/rnc9MWqmOV
dseddon91,2018-07-15 09:24:45,pic.twitter.com/AdeLWKxcig
dseddon91,2018-07-15 04:59:18,May saying that immigration has overall been good for this country remind me again who was behind the hostile environment?#Marr
dseddon91,2018-07-15 04:56:39,Please do not call May a proud feminist#Marr
dseddon91,2018-07-15 04:56:20,Sue the EU. Fucking hell.#Marr
dseddon91,2018-07-13 14:41:27,any straight guy who claims that their interactions with women have suddenly gotten more complicated and confusing thanks to the Me Too movement immediately arouses my suspicions
dseddon91,2018-07-14 14:45:42,Seriously why can't he get a girlfriend?pic.twitter.com/9PgGJ9q2ya
dseddon91,2018-07-14 14:37:58,Can anyone explain why women aren't interested in incels? I don't get it they seem nice enough.pic.twitter.com/EAAjKesw4l
dseddon91,2018-07-14 07:00:43,Good boy  https://twitter.com/SkyNews/status/1018059167918120960 ...
dseddon91,2018-07-13 04:43:16,I was born in the centre of ongoing war in Baghdad Iraq in '91 under a table in a British Red Cross building with no electricity gas or water. Was a refugee at 4 months old and immigrant before my 1st bday. Now I'm a Clinical Neuroscience PhD hoping to use research to do good. https://twitter.com/NYDailyNews/status/1017163333437358082 ...
dseddon91,2018-07-13 05:23:49,The best thing about the ridiculous Trump balloon isn't the protest itself its how much its pissing off the right people. The same people who routinely say people are too offended these days are losing their shit over a floating bag of air.
dseddon91,2018-07-11 09:53:20,pic.twitter.com/RyktISOee6
dseddon91,2018-07-11 07:10:05,Utterly deplore this shockingly irresponsible tweet by @Telegraph. May is incompetent untrustworthy & reckless but that is not 'treason'. Editors need to remember that it is just two years since an MP was murdered and that many receive regular death threats. Just grow up.pic.twitter.com/OAynzD2bMr
dseddon91,2018-07-09 14:24:29,CheckHisHardrivepic.twitter.com/iPcJrjdcWS
dseddon91,2018-07-09 13:18:39,This needs to fucking stop. https://twitter.com/ASOS/status/1016369392899231744 ...
dseddon91,2018-07-09 13:00:18,Imagine any other workplace being like the House of Commons. Just proper heckling and jeering at pricks you don't like from other departments in the middle of a meeting.
dseddon91,2018-07-09 10:50:44,If there ends up being a leadership contest and that blonde tub of lard becomes PM I'm emigrating
dseddon91,2018-07-09 06:06:59,A year ago today a man took upskirt photos of me. A year ago I decided I wasnt just going to 'ignore it' anymore. A year ago I began a campaign to make upskirting a sex offence.Tomorrow my bill goes into committee.Don't accept assault as 'part of life' as a woman. 
dseddon91,2018-07-09 05:49:05,Dominic Raab is well known in legal circles as a clever ideologue who has failed to push through a replacement for the Human Rights Act despite years of trying. Not a good omen
dseddon91,2018-07-09 03:21:22,John Humphrys is pathetically awful at his job #R4today
dseddon91,2018-07-06 08:13:44,*ready for my Twitter feed to be blissfully empty*pic.twitter.com/STFP7Jsh5S
dseddon91,2018-06-27 23:35:08,where was this energy when bakeries wouldn't bake wedding cakes for gay couples? https://twitter.com/telegraph/status/1010927205466214400 ...
dseddon91,2018-06-29 13:22:40,pic.twitter.com/kfeiVcAD18
dseddon91,2018-06-26 17:10:30,Namik is a blind cat. He isn't mine but apparently when the owner plays my videos he listens and cuddles like this. Animals are so full of love... They feel everything so beautifully... If you want to taste real unconditional love definitely adopt a pet pic.twitter.com/gpO06arfrr
