username,time,tweet
realDonaldTrump,2018-09-20 07:43:01,I want to know where is the money for Border Security and the WALL in this ridiculous Spending Bill and where will it come from after the Midterms? Dems are obstructing Law Enforcement and Border Security. REPUBLICANS MUST FINALLY GET TOUGH!
realDonaldTrump,2018-09-20 07:37:55,"....The thing that's lacking is we can't properly secure the Border because of the Democrats historic level of Obstruction."" Senator David Perdue of Georgia."
realDonaldTrump,2018-09-20 07:32:58,"""We can't secure the Border because of the Democrats historic level of Obstruction. The Presidents fed up with this. His agenda is working. The economy is growing at twice the rate it did under Obama. We've nominated and confirmed 68 Federal Judges 26 Court of Appeals Judges...."
realDonaldTrump,2018-09-20 07:13:44,We protect the countries of the Middle East they would not be safe for very long without us and yet they continue to push for higher and higher oil prices! We will remember. The OPEC monopoly must get prices down now!
realDonaldTrump,2018-09-20 07:05:16,Financial and jobs numbers are fantastic. There are plenty of new high paying jobs available in our great and very vibrant economy. If you are not happy where you are start looking - but also remember our economy is only getting better. Vote in Midterms!
realDonaldTrump,2018-09-19 20:50:29,pic.twitter.com/zMg2iZgriM
realDonaldTrump,2018-09-19 19:57:36,"Great new book by Jason Chaffetz appropriately called ""The Deep State."" Very interesting indeed!"
realDonaldTrump,2018-09-19 19:37:25,Just returned to the White House from the Great States of North Carolina and South Carolina where incredible work is being done on the ongoing fight against hurricane Florence. Tremendous talent and spirit!
realDonaldTrump,2018-09-19 13:49:19,"""President Donald J. Trump's Administration is Providing Support to Those Impacted by Hurricane Florence"" https://www.whitehouse.gov/briefings-statements/president-donald-j-trumps-administration-providing-support-impacted-hurricane-florence/ ..."
realDonaldTrump,2018-09-19 07:43:44,"""North Korea recommits to denuclearization - we've come a long way."" @FoxNews"
realDonaldTrump,2018-09-19 07:40:37,"....it was impossible - and then already it's over 4% and I expect it's going to grow faster and faster. We're just getting started here."" Peter Ferrara former advisor to President Reagan. @foxandfriends"
realDonaldTrump,2018-09-19 07:34:29,"""The recovery got started on Election Day 2016. It took Trump's Tax Cuts and Regulation Cuts to get the economy booming. Before that it was the worst and slowest economic recovery since the Great Depression. It took just 6 months for Trump to get to 3% even though they said....."
realDonaldTrump,2018-09-19 00:11:39,....returned home to the United States. Also North and South Korea will file a joint bid to host the 2032 Olympics. Very exciting!
realDonaldTrump,2018-09-19 00:04:32,Kim Jong Un has agreed to allow Nuclear inspections subject to final negotiations and to permanently dismantle a test site and launch pad in the presence of international experts. In the meantime there will be no Rocket or Nuclear testing. Hero remains to continue being........
realDonaldTrump,2018-09-18 23:45:38,The Supreme Court is one of the main reasons I got elected President. I hope Republican Voters and others are watching and studying the Democrats Playbook.
realDonaldTrump,2018-09-18 19:42:22,pic.twitter.com/G0BjCXEnaX
realDonaldTrump,2018-09-18 17:20:46,Today it was my great honor to welcome @prezydentpl Andrzej Duda of Poland to the @WhiteHouse!pic.twitter.com/VdsTYdq9MN
realDonaldTrump,2018-09-18 14:21:47,Today I took action to strengthen our Nation's defenses against biological threats. For the first time in history the Federal Government has a National Biodefense Strategy to address the FULL RANGE of biological threats!pic.twitter.com/kW7Ug1DA6q
realDonaldTrump,2018-09-18 11:59:58,Thank you to our great Coast Guard for doing such a tremendous job - thousands of lives being saved!  https://instagram.com/p/Bn34sD1jwbk/ pic.twitter.com/YEFnGMmwoV
realDonaldTrump,2018-09-18 11:50:57,...that FEMA our Military and our First Responders who are all unbelievable are a disaster and not doing a good job. This will be a total lie but that's what they do and everybody knows it!
realDonaldTrump,2018-09-18 11:50:55,Right now everybody is saying what a great job we are doing with Hurricane Florence - and they are 100% correct. But don't be fooled at some point in the near future the Democrats will start ranting...
realDonaldTrump,2018-09-18 09:26:09,Happy 71st Birthday to our GREAT United States Air Force! https://twitter.com/usairforce/status/1041899615342092289 ...
realDonaldTrump,2018-09-18 08:55:04,.....China has been taking advantage of the United States on Trade for many years. They also know that I am the one that knows how to stop it. There will be great and fast economic retaliation against China if our farmers ranchers and/or industrial workers are targeted!
realDonaldTrump,2018-09-18 08:50:29,China has openly stated that they are actively trying to impact and change our election by attacking our farmers ranchers and industrial workers because of their loyalty to me. What China does not understand is that these people are great patriots and fully understand that.....
realDonaldTrump,2018-09-18 08:45:09,"....campaign which is unprecedented in our history."" Congressman Peter King  Really bad things were happening but they are now being exposed. Big stuff!"
realDonaldTrump,2018-09-18 08:42:02,"""What will be disclosed is that there was no basis for these FISA Warrants that the important information was kept from the court there's going to be a disproportionate influence of the (Fake) Dossier. Basically you have a counter terrorism tool used to spy on a presidential..."
realDonaldTrump,2018-09-17 20:21:09,Today as we celebrate Hispanic Heritage Month we share our gratitude for all the ways Hispanic-Americans make our country flourish and prosper. Today and every day we honor cherish and celebrate Hispanic-American Workers Families Students Businesses and Leaders...pic.twitter.com/2AxlbluB2S
realDonaldTrump,2018-09-17 18:07:35,Just met John James of Michigan. He has every single quality to be your next Great Senator from Michigan. When the people of Michigan get to know John they will say he is a true star. Also distinguished Military and a Combat Vet!pic.twitter.com/thRBoBkuFL
realDonaldTrump,2018-09-17 17:53:11,"It was my great honor to host today's Inaugural Meeting of the ""President's National Council for the American Worker"" in the Roosevelt Room! Read more:  https://www.whitehouse.gov/briefings-statements/remarks-president-trump-inaugural-meeting-presidents-national-council-american-worker/ ...pic.twitter.com/vyvlw2YP91"
realDonaldTrump,2018-09-17 16:53:51,pic.twitter.com/Vu2b2hhwHu
realDonaldTrump,2018-09-17 15:27:38,Happy Constitution Day! https://twitter.com/USNatArchives/status/1041632865853890560 ...
realDonaldTrump,2018-09-17 14:22:01,Join me in Las Vegas Nevada at 7:00pm for a MAKE AMERICA GREAT AGAIN RALLY! Tickets:  https://www.donaldjtrump.com/rallies/nv-sept-2018/ ...pic.twitter.com/xJzQ9foOTL
realDonaldTrump,2018-09-17 14:10:09,"Americans deserve to know the lowest drug price at their pharmacy but ""gag clauses"" prevent your pharmacist from telling you! I support legislation that will remove gag clauses and urge the Senate to act. #AmericanPatientsFirst"
realDonaldTrump,2018-09-17 10:36:06,"Immediately after Comey's firing Peter Strzok texted to his lover Lisa Page ""We need to Open the case we've been waiting on now while Andy (McCabe also fired) is acting. Page answered ""We need to lock in (redacted). In a formal chargeable way. Soon."" Wow a conspiracy caught?"
realDonaldTrump,2018-09-17 10:23:27,"""Lisa Page Testimony- NO EVIDENCE OF COLLUSION BEFORE MUELLER APPOINTMENT."" @FoxNews by Catherine Herridge. Therefore the case should never have been allowed to be brought. It is a totally illegal Witch Hunt!"
realDonaldTrump,2018-09-17 06:15:52,Our Steel Industry is the talk of the World. It has been given new life and is thriving. Billions of Dollars is being spent on new plants all around the country!
realDonaldTrump,2018-09-17 06:11:31,"Tariffs have put the U.S. in a very strong bargaining position with Billions of Dollars and Jobs flowing into our Country - and yet cost increases have thus far been almost unnoticeable. If countries will not make fair deals with us they will be ""Tariffed!"""
realDonaldTrump,2018-09-17 06:01:30,"""A lot of small & medium size enterprises are registering very good profit sometimes record profits-there stocks are doing very well low income workers are getting big raises. There are an awful lot of good things going on that weren't during Pres. Obama's Watch."" Peter Morici"
realDonaldTrump,2018-09-15 09:57:27,Rain from #Florence these next few days will cause flooding in many parts of the Carolinas. Expect flash flooding at any time and stay off the roads. Do NOT walk swim or drive through floodwaters! https://twitter.com/NWS/status/1040956344059289602 ...
realDonaldTrump,2018-09-15 11:52:00,If you see something tell local authorities who or what you saw; when you saw it; where it occurred; and why it's suspicious. #SeeSay #ProtectYourEveryDaypic.twitter.com/6UKPwmpp6A
realDonaldTrump,2018-09-15 12:16:23,@CBP personnel and assets are in place responding with @fema. Aircrews and teams from across the country are staging at locations across @CBPSoutheast @CBPMidAtlantic supporting CBP operations as well as federal state and local partners #Florence  http://www.cbp.gov/newsroom/spotlights/cbp-ready-respond-hurricane-florence ...pic.twitter.com/9CSw3qGfMN
realDonaldTrump,2018-09-15 16:19:50,While customers may not see electric company personnel in their neighborhoods the energy grid is heavily interconnected and crews are working throughout the system to bring power back on. Learn more about the power restoration process:  http://bit.ly/EEIPowerSteps pic.twitter.com/zWHaizpeao
realDonaldTrump,2018-09-16 10:09:50,Listen to your local officials and only return when they say it is safe to do so. #Florence #FlorenceNC https://twitter.com/NCDOT/status/1041321627454197761 ...
realDonaldTrump,2018-09-15 22:45:30,#USCG crews have coordinated the rescue of 57 people and 8 pets so far! #hurricaneFlorencepic.twitter.com/YsfJXPFbwU
realDonaldTrump,2018-09-16 13:16:33,We know how much you love your pets and want to keep them safe from flooding.  #HurricaneFlorence#Florence https://www.google.com/amp/s/amp.usatoday.com/amp/1328094002 ...
realDonaldTrump,2018-09-16 15:01:18,Just finished briefing @POTUS @VP @WhiteHouse homeland security team on Hurricane #Florence w @FEMA_Brock. The entire federal gov is working closely with our state & local partners on the response. Importantly this storm is not over & major flooding could take place all week.
realDonaldTrump,2018-09-16 11:24:47,Protect yourself and your family. Don't use a portable generator grill camp stove or improperly vented heater indoors. It can cause fire and carbon monoxide poisoning. #Florencepic.twitter.com/ZExMR269XN
realDonaldTrump,2018-09-16 12:54:03,Power outage after the storm? DON'T run a generator motor vehicle or any gasoline-powered engine less than 20 feet from an open window door or vent. Know how to protect yourself and your family from CO poisoning. #HurricaneFlorence  https://bit.ly/2MAuBjX pic.twitter.com/rogt2zE6yP
realDonaldTrump,2018-09-16 12:09:08,FEMA First Responders and Law Enforcement are working really hard on hurricane Florence. As the storm begins to finally recede they will kick into an even higher gear. Very Professional!
realDonaldTrump,2018-09-16 10:20:07,The illegal Mueller Witch Hunt continues in search of a crime. There was never Collusion with Russia except by the Clinton campaign so the 17 Angry Democrats are looking at anything they can find. Very unfair and BAD for the country. ALSO not allowed under the LAW!
realDonaldTrump,2018-09-15 22:27:07,Exclusive -- Donald Trump Jr. to Obama: My Dad Fixed the Economy You Could Not  http://bit.ly/2NehnyL  via @BreitbartNews
realDonaldTrump,2018-09-15 18:37:48," ""Hurricane Florence Response"" Disaster response requires teamwork and coordination at all levels. Check out the incredible teams that have come together from across the nation to prepare for and respond to Hurricane Florence. https://twitter.com/i/moments/1040991383711096838 ..."
realDonaldTrump,2018-09-15 18:42:10,Five deaths have been recorded thus far with regard to hurricane Florence! Deepest sympathies and warmth go out to the families and friends of the victims. May God be with them!
realDonaldTrump,2018-09-15 18:38:35,When will Republican leadership learn that they are being played like a fiddle by the Democrats on Border Security and Building the Wall? Without Borders we don't have a country. With Open Borders which the Democrats want we have nothing but crime! Finish the Wall!
realDonaldTrump,2018-09-15 18:08:30,While my (our) poll numbers are good with the Economy being the best ever if it weren't for the Rigged Russian Witch Hunt they would be 25 points higher! Highly conflicted Bob Mueller & the 17 Angry Democrats are using this Phony issue to hurt us in the Midterms. No Collusion!
realDonaldTrump,2018-09-15 16:57:48,.@DannyTarkanian of Nevada is a great friend who supports the Trump Agenda. He is Strong on Crime the Border and our under siege 2nd Amendment. Danny Loves our Military and our Vets. He has my total and complete Endorsement!
realDonaldTrump,2018-09-15 16:54:31,Congressman Keith Rothfus continues to do a great job for the people of Pennsylvania. Keith is strong on Crime the Border and our Second Amendment. Loves our Military and our Vets. He has my total Endorsement!
realDonaldTrump,2018-09-15 16:43:58,Congressman Pete Sessions of Texas is doing a great job. He is a fighter who will be tough on Crime and the Border fight hard for our Second Amendment and loves our Military and our Vets. He has my full and complete Endorsement!
realDonaldTrump,2018-09-15 16:41:45,"Thank you Brock - it is my honor!""We (@FEMA) have never had the support that we have had from this President."" Administrator @FEMA_Brock"
realDonaldTrump,2018-09-15 15:23:26,New Evacuation Orders are in place. Go to  http://ncdps.gov/florence  to see if you are in an area with a mandatory or volunteer evacuation. If you decide to leave your home be sure to check http://DriveNC.gov  before you leave to ensure your route is clear. #FlorenceNCpic.twitter.com/XzXPUP2gWs
realDonaldTrump,2018-09-15 16:26:44,Thank you @nycemergencymgt! https://twitter.com/nycemergencymgt/status/1040631845145194498 ...
realDonaldTrump,2018-09-14 23:08:11,"When President Obama said that he has been to ""57 States"" very little mention in Fake News Media. Can you imagine if I said that...story of the year! @IngrahamAngle"
realDonaldTrump,2018-09-14 22:23:26,....GWU Research to tell them how many people had died in Puerto Rico (how would they not know this?). This method was never done with previous hurricanes because other jurisdictions know how many people were killed. FIFTY TIMES LAST ORIGINAL NUMBER - NO WAY!
realDonaldTrump,2018-09-14 22:05:02,"""When Trump visited the island territory last October OFFICIALS told him in a briefing 16 PEOPLE had died from Maria."" The Washington Post. This was long AFTER the hurricane took place. Over many months it went to 64 PEOPLE. Then like magic ""3000 PEOPLE KILLED."" They hired...."
realDonaldTrump,2018-09-14 21:54:17,Great job FEMA First Responders and Law Enforcement - not easy very dangerous tremendous talent. America is proud of you. Keep it all going - finish strong!
realDonaldTrump,2018-09-14 20:43:59,My thoughts and prayers are with Evelyn Rodriguez this evening along with her family and friends. #RIPEvelyn https://nypost.com/2018/09/14/mom-of-ms-13-victim-fatally-struck-by-car-at-daughters-memorial-site/ ...
realDonaldTrump,2018-09-14 20:31:40,"""The story of Puerto Rico is the rebuilding that has occurred. The President has done an extraordinary job of cleanup rebuilding electrical stuff and everything else.""  @EdRollins   ""The people of Puerto Rico have one of the most corrupt governments in our country."" @LouDobbs"
realDonaldTrump,2018-09-14 18:35:00,"""They say all these people died in the storm in Puerto Rico yet 70% of the power was out before the storm. So when did people start dying? At what point do you recognize that what they are doing is a political agenda couched in the nice language of journalism?""  @GeraldoRivera"
realDonaldTrump,2018-09-14 17:43:43,Keep up the great work - THANK YOU! https://twitter.com/femaregion4/status/1040702223901241344 ...
realDonaldTrump,2018-09-14 16:42:56,Over 1150 @FEMA Urban Search and Rescue personnel are integrated with state & local teams in NC SC & VA to help with rescues after #Florence. The teams came from all over the country this week traveling long distances with equipment & K-9 partners to arrive before the storm.pic.twitter.com/w5WUKE9CTU
realDonaldTrump,2018-09-14 17:40:28,We love the #CajunNavy - THANK YOU! #FlorenceHurricane2018pic.twitter.com/RuP55jWX8e
realDonaldTrump,2018-09-14 09:39:52,#GOESEast captured these two dramatic views of #HurricaneFlorence shortly after the storm made landfall near Wrightsville Beach NC this morning. Latest updates:  http://go.usa.gov/xPYSG pic.twitter.com/XpL1ZVVezm
realDonaldTrump,2018-09-14 09:13:44,More than 7000 #ServiceMembers @USNationalGuard and #ActiveDuty are standing by to assist as #HurricaneFlorence hits the #EastCoast. Read more:  https://go.usa.gov/xPYuM pic.twitter.com/V3x4SrGkgI
realDonaldTrump,2018-09-14 12:31:21,Use these resources to get help or more info. For emergencies call 911. To receive info on shelters evacuations & storm related needs dial 211. Use social media to connect with loved ones or the Red Cross Safe & Well site. Storm info is available at  http://ncdps.gov/florence .pic.twitter.com/qHVVfXgOHp
realDonaldTrump,2018-09-14 08:58:36,#FlorenceNC safety tips:- STAY INDOORS. Do not venture out during the storm.- Do NOT drive or walk through stagnant or moving floodwaters. - If your power goes out do NOT operate gas powered generators or charcoal grills in or near your home.- Have your emergency kit ready!
realDonaldTrump,2018-09-14 07:38:41,"NEW: #Hurricane #Florence has made landfall near Wrightsville Beach North Carolina at 7:15 AM EDT (1115 UTC) with estimated maximum winds of 90 mph (150 km/h) and a minimum central pressure estimate of 958 mb (28.29"").   http://hurricanes.gov pic.twitter.com/vzpe6MjTf9"
realDonaldTrump,2018-09-14 08:19:59,Incredible job being done by FEMA First Responders Law Enforcement and all. Thank you!
realDonaldTrump,2018-09-12 09:00:17,Today nearly 3000 National Guard members from Guam Hawaii Maryland North Carolina South Carolina and Virginia are on duty responding to or preparing to respond to hurricanes and a typhoon.  https://ngpa.us/5959  #HurricaneFlorence
realDonaldTrump,2018-09-12 13:01:57,We have created a rumor control page for Hurricane #Florence that will be updated regularly. During disasters it's critical to avoid spreading false information. Always check with official sources before sharing.  http://fema.gov/florence-rumors pic.twitter.com/z4L0r1YjAT
realDonaldTrump,2018-09-12 13:20:31,Hoy es el ultimo dia para desalojar. Si esta en la ruta de #Florence escuche a las autoridades locales para ordenes de desalojo. Si necesita encontrar un refugio envie un mensaje de texto con la palabra REFUGIO y su codigo postal a 43362(4FEMA).pic.twitter.com/PRlsueYD2b
realDonaldTrump,2018-09-12 14:46:34,We are on the ground helping prepare for #HurricaneFlorence. More than 1600 people spent last night in 36 Red Cross and community shelters in South Carolina and North Carolina. To find a shelter location in your area visit  http://rdcrss.org/2LyvLRs pic.twitter.com/aAQV0m6a2b
realDonaldTrump,2018-09-12 08:17:57,If you're ordered to evacuate ahead of #HurricaneFlorence:  Take only essential items  Turn off the gas electricity and water  Disconnect appliances  Do not drive or walk across creeks or flooded roads More safety tips:  http://bit.ly/2P4smHw pic.twitter.com/03KF4zGZtx
realDonaldTrump,2018-09-13 08:58:54,If you're in a mandatory evacuation zone for #Florence your window of time to leave is closing rapidly. Here are the zones for South Carolina: https://twitter.com/SCEMD/status/1040206070357155840 ...
realDonaldTrump,2018-09-13 06:39:13,Do not focus on the wind speed category of #Hurricane #Florence!  Life-threatening storm surge flooding catastrophic flash flooding and prolonged significant river flooding are still expected. More:  http://hurricanes.gov pic.twitter.com/eiD4c8pkRx
realDonaldTrump,2018-09-13 10:52:01,More than 1500 Red Cross disaster workers are helping #HurricaneFlorence relief efforts. Some 80 emergency response vehicles and more than 120 trailers of equipment and relief supplies have been deployed.  https://rdcrss.org/2Na5Z6F pic.twitter.com/cDx2xOeaiP
realDonaldTrump,2018-09-13 12:39:24,For those in the path of Hurricane #Florence make sure you have downloaded your states (SC NC VA) official emergency app + the @fema app to your phone. South CarolinaiTunes:  https://apple.co/2CSBI7U Google Play:http://bit.ly/2p4cgT5 
realDonaldTrump,2018-09-13 12:39:24,North CarolinaiTunes:  https://apple.co/2NHug3z Google Play: http://bit.ly/2QsaCao VirginiaiTunes: https://apple.co/2xcOdFn Google Play: http://bit.ly/2xcvp9c FEMAhttps://go.usa.gov/xPYkt 
realDonaldTrump,2018-09-13 14:14:46,6 inches of moving water can knock an adult off their feet. STAY AWAY from moving water! #FloodSafety #Florence #HurricaneFlorence #SCWX #SCtweetspic.twitter.com/fuUS9jNCPJ
realDonaldTrump,2018-09-13 13:56:41,Senator Debbie Stabenow and the Democrats are totally against approving the Farm Bill. They are fighting tooth and nail to not allow our Great Farmers to get what they so richly deserve. Work requirements are imperative and the Dems are a NO. Not good!
realDonaldTrump,2018-09-13 13:41:40,Thank you @USNationalGuard! #HurricaneFlorence https://twitter.com/i/moments/1040235446876467201 ...
realDonaldTrump,2018-09-13 13:26:22,I was just briefed on Hurricane Florence. FEMA First Responders and Law Enforcement are supplied and ready. We are with you!  https://www.fema.gov/hurricane-florence ...pic.twitter.com/a8KQ0lcoSD
realDonaldTrump,2018-09-13 11:14:54,Thank you @USCG! https://twitter.com/USCG/status/1039921383944413184 ...
realDonaldTrump,2018-09-13 10:15:55,The Wall Street Journal has it wrong we are under no pressure to make a deal with China they are under pressure to make a deal with us. Our markets are surging theirs are collapsing. We will soon be taking in Billions in Tariffs & making products at home. If we meet we meet?
realDonaldTrump,2018-09-13 09:13:51,Storm surge is deadly. Anyone in an evacuation zone in the Carolinas and Virginia must leave NOW if they haven't yet. #Florence https://twitter.com/NWSMoreheadCity/status/1040219543526940672 ...
realDonaldTrump,2018-09-13 08:49:12,.....This was done by the Democrats in order to make me look as bad as possible when I was successfully raising Billions of Dollars to help rebuild Puerto Rico. If a person died for any reason like old age just add them onto the list. Bad politics. I love Puerto Rico!
realDonaldTrump,2018-09-13 08:37:27,3000 people did not die in the two hurricanes that hit Puerto Rico. When I left the Island AFTER the storm had hit they had anywhere from 6 to 18 deaths. As time went by it did not go up by much. Then a long time later they started to report really large numbers like 3000...
realDonaldTrump,2018-09-13 08:25:25,"""Middle-Class Income Hits All-Time High!"" @foxandfriends  And will continue to rise (unless the Dems get in and destroy what we have built)."
realDonaldTrump,2018-09-12 10:06:15,"""I can say as it relates to the Senate Intelligence Committee Investigation that we have NO hard evidence of Collusion.""  Richard Burr (R-NC) Senate Intelligence Committee Chairman"
realDonaldTrump,2018-09-10 10:42:34,"""President Trump would need a magic wand to get to 4% GDP"" stated President Obama. I guess I have a magic wand 4.2% and we will do MUCH better than this! We have just begun."
realDonaldTrump,2018-09-10 19:35:54,pic.twitter.com/Vh47XjGzpt
realDonaldTrump,2018-09-11 07:08:35,"""We have found nothing to show collusion between President Trump & Russia absolutely zero but every day we get more documentation showing collusion between the FBI & DOJ the Hillary campaign foreign spies & Russians incredible."" @SaraCarterDC @LouDobbs"
realDonaldTrump,2018-09-13 08:10:19,".....""It is a cesspool of corruption and the people who did this need to be brought to justice.""  @GreggJarrett"
realDonaldTrump,2018-09-13 08:06:15,"More text messages between former FBI employees Peter Strzok and Lisa Page are a disaster and embarrassment to the FBI & DOJ. This should never have happened but we are learning more and more by the hour. ""Others were leaking like mad"" in order to get the President! ........"
realDonaldTrump,2018-09-13 07:39:42,We are completely ready for hurricane Florence as the storm gets even larger and more powerful. Be careful!
realDonaldTrump,2018-09-13 07:22:00,"The problem with banker Jamie Dimon running for President is that he doesn't have the aptitude or ""smarts"" & is a poor public speaker & nervous mess - otherwise he is wonderful. I've made a lot of bankers and others look much smarter than they are with my great economic policy!"
realDonaldTrump,2018-09-12 19:21:38,Tonight it was my great honor to host a Congressional Medal of Honor Society Reception at the @WhiteHouse! https://www.pscp.tv/w/bmmWNDFvTlFsTFJub1dwUXd8MWVhS2JWQUxPWWtLWHTjaVKtZEYBeDdK9KN8aOH0itJBJwL59X-r6jxDy7FQ?t=4m47s ...
realDonaldTrump,2018-09-12 19:16:36,#HurricaneFlorence https://www.fema.gov/hurricane-florence ...pic.twitter.com/jOdKT02rbH
realDonaldTrump,2018-09-12 12:37:33,It is imperative that everyone follow local evacuation orders. This storm is extremely dangerous. Be SAFE! #HurricaneFlorence  https://www.ready.gov/hurricanes pic.twitter.com/KvF54CwomW
realDonaldTrump,2018-09-12 10:06:15,"""I can say as it relates to the Senate Intelligence Committee Investigation that we have NO hard evidence of Collusion.""  Richard Burr (R-NC) Senate Intelligence Committee Chairman"
realDonaldTrump,2018-09-12 09:58:01,Hurricane Florence may now be dipping a bit south and hitting a portion of the Great State of Georgia. Be ready be prepared!
realDonaldTrump,2018-09-12 07:03:39,pic.twitter.com/54YVC4DDfe
realDonaldTrump,2018-09-12 06:58:43,Hurricane Florence is looking even bigger than anticipated. It will be arriving soon. FEMA First Responders and Law Enforcement are supplied and ready. Be safe!
realDonaldTrump,2018-09-12 06:51:59,We got A Pluses for our recent hurricane work in Texas and Florida (and did an unappreciated great job in Puerto Rico even though an inaccessible island with very poor electricity and a totally incompetent Mayor of San Juan). We are ready for the big one that is coming!
realDonaldTrump,2018-09-12 06:30:15,"""The President has absolutely demonstrated no wrongdoing whatsoever & that the Special Counsel has no evidence of any wrongdoing. In other words it's time to end this Witch Hunt."" @LouDobbs   Russian ""collusion"" was just an excuse by the Democrats for having lost the Election!"
realDonaldTrump,2018-09-11 21:55:10,"Crazy Maxine Waters: ""After we impeach Trump we'll go after Mike Pence. We'll get him.""  @FoxNews  Where are the Democrats coming from? The best Economy in the history of our country would totally collapse if they ever took control!"
realDonaldTrump,2018-09-11 21:28:29,"....giving the information and causing the appointment of a Special C without having the courage of his own convictions.....""  Alan Dershowitz   @TuckerCarlson   In other words the whole thing was illegally and very unfairly set up?"
realDonaldTrump,2018-09-11 21:16:06,"""You know who's at fault for this more than anyone else Comey because he leaked information and laundered it through a professor at Columbia Law School. Shame on that professor and shame on Comey. He snuck the information to a law professor who collaborated with him in........"
realDonaldTrump,2018-09-11 20:19:43,#NeverForget #September11thpic.twitter.com/POd8D1WfBa
realDonaldTrump,2018-09-11 18:47:18,.@realDonaldTrump and @FLOTUS visited the Flight 93 National Memorial in Pennsylvania this morning to honor the memories of nearly 3000 precious lives lost on September 11 2001 as well as every hero who has given their life since that day to protect our safety and freedom.pic.twitter.com/RKwcvO7vh9
realDonaldTrump,2018-09-11 16:16:49,The safety of American people is my absolute highest priority. Heed the directions of your State and Local Officials. Please be prepared be careful and be SAFE!  https://www.ready.gov/ pic.twitter.com/LZIUCgdPTH
realDonaldTrump,2018-09-11 12:48:49,Small Business Optimism Soars to Highest Level Ever | Breitbart  https://www.breitbart.com/big-government/2018/09/11/small-business-optimism-soars-to-highest-level-ever/ ... via @BreitbartNews
realDonaldTrump,2018-09-11 11:32:28,#NeverForget #September11th https://www.pscp.tv/w/bmfWJzFvTlFsTFJub1dwUXd8MXZBeFJFcW5ScFpKbFiJYzANiSog5OqX9uwwIO0Rnttk8c0nyVTVkOIRuohg?t=1m10s ...
realDonaldTrump,2018-09-11 08:58:10,17 years since September 11th!
realDonaldTrump,2018-09-11 08:24:52,Departing Washington D.C. to attend a Flight 93 September 11th Memorial Service in Shanksville Pennsylvania with Melania. #NeverForgetpic.twitter.com/O2sFUeRqeb
realDonaldTrump,2018-09-11 07:59:08,Rudy Giuliani did a GREAT job as Mayor of NYC during the period of September 11th. His leadership bravery and skill must never be forgotten. Rudy is a TRUE WARRIOR!
realDonaldTrump,2018-09-11 07:41:33,"""ERIC Holder could be running the Justice Department right now and it would be behaving no differently than it is."" @LouDobbs"
realDonaldTrump,2018-09-11 07:19:19,"New Strzok-Page texts reveal ""Media Leak Strategy.""  @FoxNews  So terrible and NOTHING is being done at DOJ or FBI - but the world is watching and they get it completely."
realDonaldTrump,2018-09-11 07:12:31,#NeverForget #September11th https://twitter.com/Scavino45/status/1039469874609893376 ...
realDonaldTrump,2018-09-11 07:08:35,"""We have found nothing to show collusion between President Trump & Russia absolutely zero but every day we get more documentation showing collusion between the FBI & DOJ the Hillary campaign foreign spies & Russians incredible."" @SaraCarterDC @LouDobbs"
realDonaldTrump,2018-09-10 19:35:54,pic.twitter.com/Vh47XjGzpt
realDonaldTrump,2018-09-10 19:21:41,Just had calls with South Carolina Governor Henry McMaster North Carolina Governor Roy Cooper and Virginia Governor Ralph Northam regarding the incoming storm. Federal Government stands by ready to assist 24/7.
realDonaldTrump,2018-09-10 19:17:24,My people just informed me that this is one of the worst storms to hit the East Coast in many years. Also looking like a direct hit on North Carolina South Carolina and Virginia. Please be prepared be careful and be SAFE!
realDonaldTrump,2018-09-10 17:52:11,Was just briefed via phone by @DHSgov @SecNielsen and @FEMA @FEMA_Brock along with @VP Mike Pence and Chief of Staff John Kelly on incoming storm which is very dangerous. Heed the directions of your State and Local Officials - and know that WE are here for you. Be SAFE!pic.twitter.com/sN8D5NvrBa
realDonaldTrump,2018-09-10 17:18:22,Chuck Schumer is holding up 320 appointments (Ambassadors Executives etc.) of great people who have left jobs and given up so much in order to come into Government. Schumer and the Democrats continue to OBSTRUCT!
realDonaldTrump,2018-09-10 15:41:17,To the incredible citizens of North Carolina South Carolina and the entire East Coast - the storm looks very bad! Please take all necessary precautions. We have already began mobilizing our assets to respond accordingly and we are here for you!pic.twitter.com/g74cyD6b6K
realDonaldTrump,2018-09-10 15:35:06,The Storms in the Atlantic are very dangerous. We encourage anyone in the path of these storms to prepare themselves and to heed the warnings of State and Local officials. The Federal Government is closely monitoring and ready to assist. We are with you!
realDonaldTrump,2018-09-10 10:42:34,"""President Trump would need a magic wand to get to 4% GDP"" stated President Obama. I guess I have a magic wand 4.2% and we will do MUCH better than this! We have just begun."
realDonaldTrump,2018-09-10 09:57:18,"The Economy is soooo good perhaps the best in our country's history (remember it's the economy stupid!) that the Democrats are flailing & lying like CRAZY! Phony books articles and T.V. ""hits"" like no other pol has had to endure-and they are losing big. Very dishonest people!"
realDonaldTrump,2018-09-10 08:36:53,"""It is mostly anonymous sources in here why should anyone trust you? General Mattis General Kelly said it's not true."" @SavannahGuthrie @TODAYshow  Bob Woodward is a liar who is like a Dem operative prior to the Midterms. He was caught cold even by NBC."
