username,time,tweet
Anthony862,2018-10-19 15:15:38,did y'all hear that YG cancelled on UCI and we're now getting Tinashe
Anthony862,2018-10-19 15:08:30,I hate walking on that bridge from humanities to the arts school. it violently shakes all the time it can't be doing that... a bich gots low iron
Anthony862,2018-10-19 14:10:49,pregamed the pregame
Anthony862,2018-10-19 14:06:16,i would like to take a nap
Anthony862,2018-10-19 12:59:46,at the student center Starbucks listening to Destiny's Child while doing my assignments :)))
Anthony862,2018-10-19 12:35:02,almost done with class but i have to stay on campus to complete all my assignments before shock
Anthony862,2018-10-19 12:34:42,im so sleepyyyyy
Anthony862,2018-10-19 03:01:49,doing a crash course on how to dance right before shock
Anthony862,2018-10-19 02:15:55,but I'm seeing YG because UCI finally did something right  
Anthony862,2018-10-19 02:14:58,it's going to be a long day tomorrow. i-
Anthony862,2018-10-19 00:10:02,"""4 albums in pull a milli for a showWhile these bitches is serving Milli Vanilli on the low""pic.twitter.com/Bq07yEH7sY"
Anthony862,2018-10-19 01:57:05,Ok! Nicki ate transformer! The girls aren't touching my sis or her pen. And that's that on that. Good tf night.pic.twitter.com/I5n5jcNGur
Anthony862,2018-10-19 00:03:32,NEW MUSIC: Listen to 'Transformer' by Future & Juice WRLD featuring Nicki Minaj off of 'WRLD ON DRUGS' now! https://itunes.apple.com/us/album/transformer-feat-nicki-minaj/1439124838?i=1439124937 ...
Anthony862,2018-10-19 01:39:37,and the toner is putting in work too! water and witch hazel twitter are shaking!
Anthony862,2018-10-19 01:36:51,OK first time using Lancome Miel.. foaming cleanser and bichhh!!! the texture and consistency 10/10 full review coming soon on my channel x
Anthony862,2018-10-18 21:14:32,didn't go to the arc this morning but just went rn and whewww it's so packed
Anthony862,2018-10-18 23:43:44,I like my purchases of the day hehe
Anthony862,2018-10-18 22:27:28,came to zara and they have nothing I like no money for zara! going to nordstrom
Anthony862,2018-10-18 21:32:24,why do i have no cell service at the acc communities??? wheww the rancho
Anthony862,2018-10-18 21:20:44,they're playing the Jacquees version of 'Trip' at the ARC fhskkdkdkdk
Anthony862,2018-10-18 20:29:18, https://itunes.apple.com/us/album/if-you-see-her/1435482172?i=1435482181 ...
Anthony862,2018-10-18 18:12:44,Breaking: Rihanna TURNED DOWN the offer to perform at this year's Super Bowl Halftime Show declining because she 'supports Colin Kaepernick' US Weekly exclusively reports.pic.twitter.com/XIPOQxq8fZ
Anthony862,2018-10-18 18:31:54,stream the distance
Anthony862,2018-10-18 18:30:34,im only halfway through this 3 hour lecture someone please
Anthony862,2018-10-18 18:20:18,my neck hurts. i blame my big ass head
Anthony862,2018-10-18 17:50:53,.@rihanna turned down the NFL's request to headline the Super Bowl in support of Colin Kaepernick according to @usweeklypic.twitter.com/GQxdYNEO6a
Anthony862,2018-10-18 16:25:09,I hope Tinashe knows she's amazing.. a lot of people give her sh*t over sales but she's an actual artist. I pray she remembers that.
Anthony862,2018-10-18 17:57:55,im going to south coast after class because i deserve something at the end of my week 3
Anthony862,2018-10-18 16:52:32,Y when I canceled X out of the problempic.twitter.com/LnJX3vsrYR
Anthony862,2018-10-18 17:05:12,survived my first round of midterms for this quarter
Anthony862,2018-10-18 16:54:19,going  boiling point
Anthony862,2018-10-18 16:07:17,I actually have an appetite today !! eating this overpriced mendocino farms sandwich but it made some points
Anthony862,2018-10-18 14:46:02,if you listen to khalid willingly stay the FUCK away from me and my family
Anthony862,2018-10-18 14:33:32,I slept from 11:30pm to 8am and i'm still tired 
Anthony862,2018-10-18 14:26:51,i slept earlier than usual last night so why am i so exhausted today wtf ;-;
Anthony862,2018-10-18 14:19:53,Happy #GLAAD Spirit Day!  I don't have purple ensemble with me in Asia but I'm celebrating #SpiritDay to support LGBTQ youth!   http://glaad.org/spiritday pic.twitter.com/4eZZ5I3GCm
Anthony862,2018-10-18 14:02:30,alright I got a 80 min lecture and i'm not gonna pay attention. i'm ready for some mess. what's tea ??
Anthony862,2018-10-18 13:57:00,so... why are there many people dressed up on campus 
Anthony862,2018-10-18 13:49:44,I had to laugh. https://twitter.com/anthony862/status/1052979848912621568 ...
Anthony862,2018-10-18 13:48:54,everyone on this campus is short
Anthony862,2018-10-18 13:47:19,MISS CAREY SNAPPEDpic.twitter.com/ty7YCzmTOB
Anthony862,2018-10-18 13:43:35,Whenever Emotionless by Drake comes on I get disappointed it's not actually Emotions by Mariah Carey and then listen to Emotions instead
Anthony862,2018-10-18 00:19:07,this is so good omg DJJSKSKSKDKDKDKDKDKKD wait a minute Mariah had this up her sleeve the entire time https://itunes.apple.com/us/album/the-distance-feat-ty-dolla-%24ign/1439301449?i=1439301744 ...
Anthony862,2018-10-17 23:54:31,not sure what i'm going to wear tomorrow. we gotta come up with something really quick!
Anthony862,2018-10-17 20:07:04,BlackPink's Jennie is reportedly making her solo debut in November. She allegedly finished shooting for her solo debut music video during her trip to Europe. YG Entertainment plans to announce the details soon.pic.twitter.com/aLDDUuaOUv
Anthony862,2018-10-17 22:46:37,I have 88 miles of gas to take me home. I have enough but it makes me nervous!
Anthony862,2018-10-17 20:25:32,haven't been to fashion island in a while
Anthony862,2018-10-17 19:59:19,OK what should I have as my first meal of the day???
Anthony862,2018-10-17 18:59:37,I'm gonna make a bleach martini if this man asks me one more dumb question
Anthony862,2018-10-17 18:53:01,I got distracted in class because i saw a spider near me and now i'm behind on the lecture. the devil works hard but donald bren works harder
Anthony862,2018-10-17 18:49:48,I fucking love this meme.
Anthony862,2018-10-17 18:14:49,I just spent $6 on 2 granola bars on campuspic.twitter.com/mVRayKmNQi
Anthony862,2018-10-17 18:10:27,OH BICHHHH miss Ddu-du Ddu-du is coming! https://twitter.com/instiz/status/1052680467491651584 ...
Anthony862,2018-10-17 17:45:39,would anyone like to have a meal with me before my scheduled time for the ARC
Anthony862,2018-10-17 17:42:53,majority of ring road is built in 2 paths with people going opposite directions of each other respectively..WHAT'S NOT CLICKING 
Anthony862,2018-10-17 17:39:24,can you bitches pick a designated path to walk. tired of almost running into people
Anthony862,2018-10-17 17:26:41,ring road is actually a square. i've been sayin
Anthony862,2018-10-17 17:25:53,the amount of times i've walked on ring road today is ridiculous
Anthony862,2018-10-17 16:49:42, https://twitter.com/anthony862/status/1052662466348441600 ...
Anthony862,2018-10-17 16:49:43,I don't know what to eat later
Anthony862,2018-10-17 16:47:44,professor helped me correct my R program for statspic.twitter.com/siIEdWSCKh
Anthony862,2018-10-16 21:09:56,brother may i have some antspic.twitter.com/9Mri6yd1is
Anthony862,2018-10-17 15:33:55,I need a full body mirror on campus bc we're servingpic.twitter.com/tDg7er2zXo
Anthony862,2018-10-17 14:17:43,trying to finish my stats homework during soc discussion so that I can go to stats office hours and get help before the 5:30 deadlinepic.twitter.com/V2YBXrPycq
Anthony862,2018-10-17 01:47:54,craziest thing is that I just met someone who's 19 who feels he has nothing going for him. I approached him because that was me at 19. But everything changed for me cuz of friends I met along the way and I want to be one of those life-changing friends for him
Anthony862,2018-10-17 02:26:29,goingrah rah bitch
Anthony862,2018-10-17 02:20:35,I let go of my claim on you  :)
Anthony862,2018-10-17 02:17:44,they said it was gonna be 83 today and I was freezing under the shade and in all my classrooms. y el sweater??? en el carro por pendejo!
Anthony862,2018-10-17 02:16:34,I don't care how warm they say it's going to be tomorrow. i'm wearing a full on tracksuit! i'm cold 24/7!
Anthony862,2018-10-17 02:14:11,oh https://itunes.apple.com/us/album/thick-and-thin/1435482172?i=1435482177 ...
Anthony862,2018-10-17 01:59:00,this dude on our canvas discussion thread said that halloween and dia de los muertos have identical meanings i'm bout to square uP
Anthony862,2018-10-16 23:50:44,my mom doesn't know what bread is pic.twitter.com/qUCsGFywwy
Anthony862,2018-10-17 02:11:40,I have one last assignment to do but i'm not gonna do it instead i'm going to watch Miss Wendy's HOT topics
Anthony862,2018-10-16 21:46:09,why does it feel like a friday
Anthony862,2018-10-16 21:42:55,who is on campus and would like to study with me 
Anthony862,2018-10-16 16:55:30,Anyone know a website where I can find short explanations of everything that's gonna be on the November 6th ballet?
Anthony862,2018-10-16 17:29:18,"""Hamster food pellet ice chunks"" are an anemic's dream. The ice is ELITE and satisfies our WILDEST low iron cravings. Please think about someone other than yourself for once ! https://twitter.com/amazonloni/status/1052305912361246720 ..."
Anthony862,2018-10-16 19:50:51,they were just trying to be wholesome foods gotdam
Anthony862,2018-10-16 16:12:16,We hope to see you today Anthony 
Anthony862,2018-10-16 17:48:04,mind your business. I didn't @ you bitches https://twitter.com/WholeFoods/status/1052291155147350017 ...
Anthony862,2018-10-16 15:58:18,I think I may go to whole foods after lab. I need a fruit bowl
Anthony862,2018-10-16 15:32:16,drinking coffee on an empty stomach <3
Anthony862,2018-10-16 15:29:06,I have lab at MSTBpic.twitter.com/b6cNJD0UFD
Anthony862,2018-10-16 15:25:49,drinking starbucks and not portolapic.twitter.com/tmz2Ad1jL9
Anthony862,2018-10-16 14:35:03,I wanna go to a @troyesivan concert but I have my longest day on campus that day i'm :-(((
Anthony862,2018-10-16 14:18:16,currently in a fetal position in lecture
Anthony862,2018-10-16 13:38:09,bitch I was promised a warm day. i am colddddd
Anthony862,2018-10-16 13:14:24,honestly karma got its kiss
Anthony862,2018-10-16 13:14:06,i'm having a bad day. I forgot my airpods and my apple watch is dead
Anthony862,2018-10-16 13:08:49,i'm v sleepy :-(((
Anthony862,2018-10-16 02:04:20,do you ever get nervous? are you single? i heard you f'd your girl is it true? you gettin money? you think them [redacted] you with is with you?
Anthony862,2018-10-16 01:59:09,we're seniors we dont care anymore https://twitter.com/Anthony862/status/1052076222044233729 ...
Anthony862,2018-10-16 01:58:12,hello twitter. are you done with your readings?? finished that assignment?? getting ready for bed??
Anthony862,2018-10-16 00:04:18,Lady Gaga at ELLE's 25th Annual Women In Hollywood event tonightpic.twitter.com/RGKS3bHpm6
Anthony862,2018-10-15 23:34:09,Say it till you gotta go
Anthony862,2018-10-15 21:16:22,LSKDLSKSKDNDNDDNpic.twitter.com/3ByWwgzThs
Anthony862,2018-10-15 19:27:31,i hate it when professors lecture after a midterm like honey i am retaining nothing
Anthony862,2018-10-15 21:08:59,I didn't need a sweater earlier. walking back to my car and i'm freezing
Anthony862,2018-10-15 15:36:25,Stay moisturized in these windy streets y'all. I was outside for like 15 minutes & my face feels disrespectfully dry
Anthony862,2018-10-15 17:08:53,It's so refreshing when you run into someone on campus & they actually say hi & start a lil conversation. Maybe I'm a weird bitch but it brightens my day just a lil bit lol
Anthony862,2018-10-15 17:20:59,you use it??
Anthony862,2018-10-15 17:14:54,just another mondaypic.twitter.com/A86Gtv12BH
Anthony862,2018-10-15 17:19:31,I lost my chapstick. i'm out here looking a mess
Anthony862,2018-10-15 17:09:20,cry everyday do good and I still get f*cked no matter what i do
Anthony862,2018-10-15 15:24:51,but I promise you this I'll always look out for you that's what I'll do.
Anthony862,2018-10-15 15:06:57,the wind really kicked my allergies into maximum overdrive
Anthony862,2018-10-15 15:06:17,Did you say... Porto's?pic.twitter.com/7o9bXqGWp4
Anthony862,2018-10-15 15:05:19,ok but i'm actually shook to drive to irvine. the 241/261 is going to shake me up! but i really want porto's so i'm going to class for that reason
Anthony862,2018-10-15 14:44:45,wanted luna grill but there was a major accident on the freeway... no money for luna grill!
Anthony862,2018-10-15 14:06:44,do i need a sweater in irvine??
Anthony862,2018-10-15 12:50:58,im watching 'Elite' in Castellano.. wtf are they saying
Anthony862,2018-10-15 09:40:00,CAUTION  NOVEMBER 16pic.twitter.com/uZahorDGdZ
Anthony862,2018-10-15 11:51:42,uhh this wind is very violent. scared to drive
Anthony862,2018-10-15 03:28:12,ive returned from war & oomf looks like a whole ass snack in they avi  goodnight twitter tomorrow we talk shit & drink waterpic.twitter.com/hjvHUnq7kL
Anthony862,2018-10-15 02:59:11,top 2 and it ain't #2 https://itunes.apple.com/us/album/ocean-eyes/1322774442?i=1322774459 ...
Anthony862,2018-10-15 02:34:06,word on the street is youre finally taking us all to canes after shock?
Anthony862,2018-10-15 02:34:29,I love monday's I only have 1 class at 3:30p
Anthony862,2018-10-15 02:32:25,i'm getting Boiling Point tomorrow!!!
Anthony862,2018-10-15 02:31:06,hello! i've been busy all day but i got time now! what is the current topic of conversation???
Anthony862,2018-10-14 23:25:18,week 3 please be kind to me tysm
Anthony862,2018-10-14 22:40:58,why am I so excited for week 3?? is it because I finally got my shit together and got a perfect system going for me??? I love it
Anthony862,2018-10-14 17:31:48,It's the digital era. pete davidson can easily be renamed on all streaming services. Will still be getting my streams.pic.twitter.com/yYPQIGNwkS
Anthony862,2018-10-14 14:25:57,the BEST professor at UCI period! https://twitter.com/UCIrvine/status/1051140708223082498 ...
Anthony862,2018-10-14 03:49:14,that bitch wearing color. example Apic.twitter.com/0emLRY1Bm0
Anthony862,2018-10-12 12:14:52,Anemic twitter in the crib in they blankets today 
Anthony862,2018-10-13 19:52:51,productive boiiiiis
Anthony862,2018-10-13 19:30:33,i'm bored. goingstats hw
Anthony862,2018-10-13 18:34:11,finished my online assignments wooo
Anthony862,2018-10-13 16:37:06,doing homework in my uci hoodie and sweats in bed is a mood.. too bad the weather is going to switch up like f****ts
Anthony862,2018-10-13 03:12:59,mania overpic.twitter.com/2NwUEWIfld
Anthony862,2018-10-13 15:46:07,sick thursday sick yesterday sick today. anthony voodoo really struck me this time
Anthony862,2018-10-13 14:59:59,i want this weather to last
Anthony862,2018-10-13 14:54:22,goingcoffee and homework
Anthony862,2018-10-13 14:11:02,
Anthony862,2018-10-13 02:43:54,this rain and this songbird go well together  https://itunes.apple.com/us/album/honey/192812283?i=192812332 ...
Anthony862,2018-10-13 01:27:45,this rain is so relaxing. it's really the perfect ending to week 2
Anthony862,2018-10-13 01:04:19, https://itunes.apple.com/us/album/buzzcut-season/703590196?i=703590285 ...
Anthony862,2018-10-13 00:09:19,alright! gonna catch up on a weeks worth of wendy williams!
Anthony862,2018-10-12 20:05:21,S/o to all the frosh receiving and who will receive their midterm grades. Your first quarter reflects the rigor of your high school. No matter what grade you're still valid and you belong here!
Anthony862,2018-10-12 23:19:56,UH DRIVING THRU A THUNDERSTORM IS LITERAL ANXIETY FUCKKKKK
Anthony862,2018-10-12 23:56:08,this lightning is so nice
Anthony862,2018-10-12 23:48:45,this weather 
Anthony862,2018-10-12 21:41:48,im nowhere near finish but we're gathering our coins cause that's how i am!
Anthony862,2018-10-12 20:55:50,studying this fine friday evening
Anthony862,2018-10-12 21:19:19,of course I wouldn't be in irvine when there's rain 
Anthony862,2018-10-12 20:15:17,ok if I finish this assignment by 7 then I will take myself to zara as a rewardpic.twitter.com/9qlQ3hIzaZ
Anthony862,2018-10-12 20:04:03,if you're gunna spill any beans ... YOU MIGHT AS WELL SPILL THE BEANS ON #QUEENRadio THAT WAS SWEET AS HELL THANK U NICKI!
Anthony862,2018-10-12 17:45:13,cmon miss chun li !!!! #QueenRadio
Anthony862,2018-10-12 16:22:19,UCI got some beautiful women fr but some of u bois be lookin like gremlins out here
Anthony862,2018-10-12 16:35:18,LatinX voices being silenced...pic.twitter.com/DIvrESSDan
Anthony862,2018-10-12 16:29:00,I just realized I made a typo on my story :/
Anthony862,2018-10-12 16:09:27,kehlani's baby when it pops out: then why are you here kehlani?
Anthony862,2018-10-12 15:59:41,SHE DONT WANNA HIDE NO MO! this was so hard to contain. i'm so so so happy. the highest blessing one could receive. i love you already mama. 4 months & so grateful pic.twitter.com/yf6lwh2O50
Anthony862,2018-10-09 17:30:03,Kulture in the bathtub while Cardi replies to Nicki fans in her Instagram commentspic.twitter.com/Sjyl4ePrTZ
Anthony862,2018-10-12 14:21:50,5 mins blasting music on speakers & already getting noise complaint threatspic.twitter.com/j0crasIk22
Anthony862,2018-10-12 13:19:33,good morning twitter who else already missed a class today
Anthony862,2018-10-12 14:33:45,gonna do some homework in bed and wait for #QueenRadio
Anthony862,2018-10-12 14:30:01,went to class and now I am back home in riv 
Anthony862,2018-10-12 13:09:58,my professor sent us a reminder about turning in our 3rd assignment by accident and a bitch was shook bc i haven't even started the 2nd one
Anthony862,2018-10-12 11:34:10,i'm getting portola after class. i'm so excited I haven't had it since like spring quarter
Anthony862,2018-10-12 11:16:28,I got to irvine in like 40 minutes this morning... sometimes i amaze myself
Anthony862,2018-10-12 02:47:44,do i really wanna go to my 9am. the TA uploads the script to canvas so...pic.twitter.com/Bv71onJoFt
Anthony862,2018-10-12 02:38:20,my plan for tomorrow is to attend my 9am come back home to riv take a nap then do some work
Anthony862,2018-10-12 02:31:56,bit tipsy
Anthony862,2018-10-12 02:26:50,gonna listen to miss. boo'd up debut album and we will be deleting track #5 @ellamai
Anthony862,2018-10-11 20:47:34,going  croissant as meal replacement
Anthony862,2018-10-12 02:13:54,i'm definitely here for the smokepic.twitter.com/A6Vvl9xABk
Anthony862,2018-10-11 23:04:51,this is gonna be ari*n* rowl*nds when she comes for your neck sisterpic.twitter.com/M5D7uMjWtf
Anthony862,2018-10-11 23:04:07,oh girl this is getting a little more attention than i thought it would! I don't want no smoke!! this is all just for laughs and gags!
Anthony862,2018-10-11 22:14:23,How she still at UCI? It's been like 7 years. https://twitter.com/Anthony862/status/1050557538716905472 ...
Anthony862,2018-10-11 21:23:36,sis didn't graduate???
Anthony862,2018-10-11 21:23:30,hold on a min did I just see that ugly r*publican girl that all of uci twitter clowns on at the arcpic.twitter.com/ctKDWIkd3S
Anthony862,2018-10-11 20:04:47,i've been using my venmo card and it got declined at zotngo and the cashier could have not been any louder!! dhsksjsks confused as to why it got declined when I got the coins 
Anthony862,2018-10-11 19:37:32,I really have to walk from social sciences to the mesa parking structure for my carpic.twitter.com/LBwRBKrnc6
Anthony862,2018-10-11 19:28:32,i was rlly the loudest bitch in this lecture coughing and dying during this quiz that i failed. who else got uc irv*ne TEApic.twitter.com/9OAtzicPKK
Anthony862,2018-10-11 19:19:37,So how does one apply for grad school? This is even a darker uncharted territory for me.
Anthony862,2018-10-11 17:58:36,oh when u  walk by every night  talkin sweet  and lookin fine  i get kinda hectic inside pic.twitter.com/7s3gcMVk76
Anthony862,2018-10-11 16:30:29,I just realized I don't have my chase debit card with mepic.twitter.com/BU9wVhADOA
Anthony862,2018-10-11 15:02:12,i'm looking forward to having dinner with oomf tonightpic.twitter.com/azC7QE5Val
Anthony862,2018-10-11 14:57:02,Tomorrow 5PM EST/2PM PST-- #QueenRadio on Apple Musicpic.twitter.com/3wq7Vi3zZO
Anthony862,2018-10-11 14:56:48,oomf described what we should eat for dinner tonight and now I'm hungry 
Anthony862,2018-10-11 14:56:55,oh we're getting #QueenRadio tomorrow!! c'mon mess!!
Anthony862,2018-10-11 13:31:28, https://itunes.apple.com/us/album/goddess/866276916?i=866276963 ...
Anthony862,2018-10-11 12:52:30,I got like 8.5 hrs of sleep and i'm still tired. someone make it make sense
Anthony862,2016-12-03 21:57:17,A DISCOGRAPHY.pic.twitter.com/FLa2qtxGkx
Anthony862,2018-10-11 01:04:11,doing my last assignment of the day while drinking chamomile tea damn a bitch might fall asleep
Anthony862,2018-10-10 22:23:02,damn bich I ran into all of them at the arc EYE-----
Anthony862,2018-10-10 20:31:15,this tender greens salad was so good. you bitches that smell like battery acid cant relate
Anthony862,2018-10-10 20:29:43,maybe I am talented
Anthony862,2018-10-10 20:20:30,whewwwww I wonder whomst
Anthony862,2018-10-10 20:08:07,awkwardly made eye contact with my old housemate dhskdjdjd whewwww
Anthony862,2018-10-10 18:18:21,i've been craving a shin ramyun but then I got the smell of one at Java City... nvm
Anthony862,2018-10-10 18:15:48,what should I eat before the arc
Anthony862,2018-10-10 18:11:57,Selena Gomez Lil Xan and Khalid. And im buying chick fil a with my extra $10 https://twitter.com/selenaxxgranday/status/1049019147819122688 ...
Anthony862,2018-10-10 17:13:53,Are we just looking past the whole vinegar part
Anthony862,2018-10-10 17:04:54,it's fizzy I like the after taste of the ginger. blood orange and carrot are disgusting
Anthony862,2018-10-10 17:02:19,omg my hand looks malnourished. it's the angle
Anthony862,2018-10-10 17:00:51,first time drinking this. full review coming soon xpic.twitter.com/CdJHZ0wn8d
Anthony862,2018-10-10 16:35:18,sis Tapingo
Anthony862,2018-10-10 16:16:12,wanted a passion tea from starbucks but the line was too long. no money for starbucks!
Anthony862,2018-10-10 16:11:15,-nicki minaj-
Anthony862,2018-10-10 15:41:19,in gateway doing my homework and my stomach is rumbling ahh
Anthony862,2018-10-09 06:38:24,LMFAOOOOOOOOOpic.twitter.com/6U0eItBIqR
Anthony862,2018-10-10 14:37:03,i have a multivariable calc question in my stats hw and i dont remember how to do it!!!  it's not even complex my brain is rotting omg
Anthony862,2018-10-10 14:31:19,doing my stats homework in this soc discussion what's new
Anthony862,2018-10-10 14:30:10,im sleeepyyyyyyyy
Anthony862,2018-10-10 13:48:59, https://itunes.apple.com/us/album/kiss-it-better/1079283596?i=1079283600 ...
Anthony862,2018-10-10 13:44:39,hmmm kind of like those oversized alexander mcqueen sneakerspic.twitter.com/NnhqSmk39K
Anthony862,2018-10-10 12:12:31,#ELLEWIH! Thank you @ELLEmagazine   https://www.elle.com/culture/movies-tv/a23655290/lady-gaga-a-star-is-born-elle-november-2018/ ...pic.twitter.com/Ik4bea33uu
Anthony862,2018-10-10 13:33:56,i've never been to a concert my coins are ready!
Anthony862,2018-10-10 13:33:30,WERE GETTING SWEETENER TOUR DATES SOON 
Anthony862,2018-10-10 13:22:41,I need someone on campus to get a photo of me today. I'm pawpinnnn
Anthony862,2018-10-10 11:02:27,IU released a new song so lets celebrate that
Anthony862,2018-10-10 11:00:59,i dont wanna go to my 11am :l
Anthony862,2018-10-09 16:42:37,He said asalamu alaikum no OINK for me!!!!! https://twitter.com/_sopiee__/status/1049011141207347202 ...
Anthony862,2018-10-09 22:32:41,nah Ciara freaked this. #AMAspic.twitter.com/Wlu90wZaRd
Anthony862,2018-10-09 19:47:28,My school bout dumb as shit got damn... https://twitter.com/jacobsoboroff/status/1049670459577552901 ...
Anthony862,2018-10-09 19:12:58,
Anthony862,2018-10-09 19:07:40,anthony stop getting croissants as substitutes for meals challenge
Anthony862,2018-10-09 18:12:41,I really want urth
Anthony862,2018-10-09 18:11:09,waiting for celine to be done with class 
Anthony862,2018-10-09 17:46:37,pop excellence https://itunes.apple.com/us/album/bloom/1396292262?i=1396292371 ...
