username,time,tweet
sir_alexis_,2018-10-13 21:04:27,My weekend in one pickpic.twitter.com/N5HHCGvC1V
sir_alexis_,2018-10-13 20:50:08,WHAT
sir_alexis_,2018-10-13 20:18:33,Pride isn't ready for all thispic.twitter.com/BXc15L4sg3
sir_alexis_,2018-10-13 20:15:06,That's crazy
sir_alexis_,2018-10-13 20:14:27,No fucking hahah
sir_alexis_,2018-10-13 19:59:58,Lmao what
sir_alexis_,2018-10-13 18:00:32,Them eye brows are on fleek girl
sir_alexis_,2018-10-13 17:57:53,I hate the way my pee smells after a long night of drinking
sir_alexis_,2018-10-13 06:09:49,2 am and I'm now getting to the club - at G's Midtown
sir_alexis_,2018-10-13 04:14:19,Outfit of the night #Atlantapic.twitter.com/bp2l6gWZX6
sir_alexis_,2018-10-12 23:16:17,If you go to a public restroom and try opening the door and it doesn't open... DONT KNOCK
sir_alexis_,2018-10-12 22:54:03,Eat one and wear its skin
sir_alexis_,2018-10-12 21:58:05,What can I do to be this prettyhttps://twitter.com/AlissaViolet/status/1034587155803168769 ...
sir_alexis_,2018-10-12 21:52:52,Everyone? https://twitter.com/realDonaldTrump/status/1050746600916754432 ...
sir_alexis_,2018-10-12 21:49:31,On the way to #AtlantaPride2018pic.twitter.com/UffpfJY85a
sir_alexis_,2018-10-12 21:38:12,@yeawon0425
sir_alexis_,2018-10-12 21:32:34,I love being the big spoonhttps://twitter.com/lexxxx_sanchez/status/1050417315957956608 ...
sir_alexis_,2018-10-12 21:32:07,pic.twitter.com/Z3AYIL9mhi
sir_alexis_,2018-10-12 21:03:18,"When girls post their dinner on Snapchat like ""wifey material"" Like bitch did you microwave that broccoli?"
sir_alexis_,2018-10-12 19:42:13,#AtlantaPride2018 I'm already hung over
sir_alexis_,2018-10-12 06:49:06,Trying to finish #bigmouthseason2 before they remove it 
sir_alexis_,2018-10-12 06:39:41,https://youtu.be/KsuesiVJgtI 
sir_alexis_,2018-10-11 19:56:12,This is a big deal dudes! Washington State Supreme Court declares death penalty unconstitutionalhttps://twitter.com/i/events/1050413707035983872 ...
sir_alexis_,2018-10-11 19:55:19,Sexy grim reaper  Take the 'sexy' Halloween costume to a darker place by adding your biggest fearshttps://twitter.com/i/events/1050405508530589698 ...
sir_alexis_,2018-10-11 18:09:40,I like girls & I like boys #NationalComingOutDay2018
sir_alexis_,2018-10-11 18:06:00,I haven't worked since Tuesday because of #hurricanemichael gonna start prostituting my cat so I don't go broke
sir_alexis_,2018-10-11 17:43:30,Nuthttps://twitter.com/UrbanDecay/status/1050432421513101312 ...
sir_alexis_,2018-10-11 17:38:15,I'm never happy
sir_alexis_,2018-10-11 17:37:10,@nomadamon101 your cover photo is adorable
sir_alexis_,2018-10-11 15:11:51,"""Where do you see yourself in 5 years?"" Me: dead #jobinterviewresponces"
sir_alexis_,2018-10-11 15:01:24,This 5-month-old baby is set to become the youngest person to visit all 50 US stateshttps://twitter.com/i/events/1050350640155701248 ...
sir_alexis_,2018-10-11 14:56:53,Lmao Pence is one of us https://twitter.com/realDonaldTrFan/status/1050380426072780801 ...
sir_alexis_,2018-10-11 14:30:50,God this would be a nightmarepic.twitter.com/x0shrSc4TX
sir_alexis_,2018-10-11 14:10:24,Lucky! We were out for a couple hours
sir_alexis_,2018-10-11 05:12:41,Let's get iiiiit
sir_alexis_,2018-10-11 04:55:23,@emily_meter I got a Twitter bitch
